class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,f,y,e,t,n,f,c,b,w,e,?,s,s,w,w,w,t,e,w,c,w
e,x,y,u,f,n,f,c,n,w,e,?,s,f,w,w,,o,f,h,,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,g
p,x,y,g,f,f,f,c,b,h,e,b,,k,p,p,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,,p
e,f,s,p,t,n,f,c,b,w,e,?,,s,w,e,w,t,e,w,c,w
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,p
p,x,y,y,f,f,f,c,b,g,e,b,,,b,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,,b,k,k,n,b,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,,g
p,x,f,y,f,f,f,c,b,p,e,b,,k,p,n,,o,l,h,y,d
p,f,y,g,f,f,f,c,b,g,,b,k,k,n,b,w,o,l,h,y,d
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,,o,l,h,,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,n,w,,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,,l,h,,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,,o,l,,,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,b,,,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,,o,l,h,,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,p,,o,l,h,v,p
e,f,y,n,t,n,f,c,b,n,t,b,,s,w,g,,o,p,n,y,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,p
p,x,s,,t,f,f,c,b,h,,b,,f,w,w,w,,p,,,g
p,f,y,y,f,f,f,c,b,h,,b,k,k,n,n,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,p
p,x,f,,f,c,f,c,n,g,e,b,s,s,w,w,w,o,p,k,s,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,,d
p,f,s,,t,f,f,c,b,h,t,b,f,,w,w,w,o,p,,s,u
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,,k,b,b,w,o,l,h,y,g
p,f,s,p,t,n,f,c,b,w,e,b,s,s,w,w,,t,p,r,v,g
p,f,s,b,t,f,f,c,b,p,t,b,f,f,w,w,,o,p,h,v,u
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,,v,g
p,x,y,g,f,f,f,c,b,h,e,b,,k,p,b,w,,l,h,y,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,g
p,,f,g,f,f,f,c,b,g,e,b,k,,p,n,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,p,w,,l,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,k,,p,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,,v,p
e,f,y,u,f,n,f,c,n,u,e,?,s,f,w,w,w,o,f,h,,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,g
e,f,f,e,t,n,f,c,b,w,t,b,s,s,g,w,w,,p,,,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,w,,l,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,,o,l,h,,g
p,x,y,n,f,f,f,c,n,b,t,?,k,s,p,p,w,o,e,,v,l
p,x,y,g,f,f,f,c,b,g,e,b,,k,b,b,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,w,,l,h,v,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,k,,b,p,,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,,g
p,f,y,g,f,f,f,c,b,g,e,b,k,,n,p,,o,l,h,,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,g
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,w,,p,n,y,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,,v,g
e,f,f,,t,n,f,c,b,w,t,b,s,s,w,w,w,,p,k,y,d
p,x,f,y,f,f,f,c,b,h,e,b,,k,b,n,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,h,e,b,k,,p,n,w,o,l,h,y,p
p,x,f,y,f,f,f,c,,p,e,b,k,k,p,b,,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,,k,n,b,w,o,l,h,,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,,o,l,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,p,,o,l,h,v,d
p,x,y,y,f,f,f,c,b,h,e,b,,k,p,n,w,o,l,h,y,p
p,f,f,,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,,d
p,x,y,g,f,f,f,c,b,g,e,b,k,,b,p,w,,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,,p,b,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,d
p,x,f,,f,c,f,w,n,p,e,b,s,s,w,w,,,p,k,,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,,l,,v,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,,b,,k,p,b,w,o,l,,,d
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,,o,l,h,,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,,p,n,w,o,l,h,,d
p,f,f,y,f,f,f,c,b,h,e,b,,k,p,b,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,w,,l,,,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d
p,,y,g,f,f,f,c,b,g,e,b,k,k,b,p,,o,l,h,,d
p,x,y,g,f,f,f,c,,g,e,b,k,,b,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,b,w,,l,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,b,,o,l,h,,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,,v,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n,p,w,,l,h,,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,,n,b,w,o,l,,v,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,,o,l,,v,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,,,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,,,p
e,x,s,,t,n,f,c,b,e,e,?,,s,w,w,w,t,e,w,c,w
p,f,f,y,f,f,f,c,b,p,e,b,,,n,p,w,o,l,h,,d
p,x,s,p,f,c,f,w,n,g,e,b,s,s,w,w,w,o,p,,,d
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,g
e,f,f,e,t,n,f,c,b,p,t,b,s,s,p,p,w,o,p,n,y,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g
e,f,y,,t,n,f,c,b,n,t,b,s,s,p,w,,o,p,n,v,d
p,x,y,y,f,f,f,c,b,h,,b,k,k,b,b,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,,o,l,,v,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d
p,f,y,y,f,f,f,c,b,h,,b,k,k,n,p,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,,k,p,p,,o,l,h,,g
p,f,f,g,f,f,f,c,b,h,e,b,k,,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,g
p,f,y,g,f,f,f,c,,g,e,b,k,k,n,n,w,,l,h,y,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,y,g
e,f,f,g,t,n,f,c,b,u,t,b,s,s,w,w,w,o,p,n,,d
p,x,s,,t,f,f,c,,h,,b,,s,w,w,,o,p,h,s,g
p,x,y,n,f,f,f,c,n,b,t,?,s,k,p,w,w,o,e,w,,p
p,f,s,g,t,f,f,c,b,p,t,b,s,f,w,w,w,o,p,h,,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,g
p,f,y,y,f,f,f,c,b,g,,b,k,k,p,p,w,o,l,,v,g
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,,v,d
e,f,y,,t,n,f,c,b,e,e,?,s,s,w,e,,t,e,w,,w
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,,v,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,,v,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,b,w,,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,k,,p,b,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,g
e,f,y,,t,n,f,c,b,e,e,?,s,s,e,e,,t,e,w,c,w
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,v,g
p,k,f,n,f,n,f,c,n,w,e,?,k,y,w,n,w,o,e,w,v,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,b,w,,l,,,p
p,x,y,n,f,s,f,c,n,b,t,?,s,k,w,p,w,o,e,w,,p
p,f,f,g,f,f,f,c,b,h,,b,k,k,p,p,w,o,l,h,v,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,b,w,,l,h,y,p
p,f,s,w,t,f,f,c,b,w,t,b,,f,w,w,w,o,p,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,,k,b,n,w,,l,,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,,b,k,k,n,p,w,o,l,,y,g
e,x,y,e,t,n,f,c,b,w,e,?,s,s,e,e,w,t,e,w,,w
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,,o,l,h,v,d
p,b,f,y,f,n,f,c,n,w,,?,,y,w,n,w,o,e,w,v,d
p,f,y,y,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,v,d
p,x,s,,t,f,f,c,b,p,t,b,f,f,w,w,w,o,p,h,,u
p,f,y,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,,o,l,h,v,g
e,k,y,,t,n,f,c,b,e,e,?,,s,w,w,w,t,e,w,c,w
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,,v,p
e,k,y,n,f,n,f,w,n,w,e,b,f,s,w,n,w,o,e,w,v,l
p,x,s,w,f,c,f,c,,p,e,b,s,s,w,w,w,o,p,n,,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,,v,p
p,x,f,y,f,f,f,c,b,g,,b,k,k,b,n,,o,l,h,y,d
p,f,y,,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,p
p,b,s,b,t,n,f,c,b,g,e,b,s,s,w,w,w,t,p,,v,g
p,x,s,w,t,f,f,c,b,h,t,b,f,f,w,w,w,o,p,h,,g
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,p,w,o,p,n,y,d
p,b,s,w,t,n,f,c,b,g,e,b,s,s,w,w,w,t,p,r,v,m
e,f,y,p,t,n,f,c,b,w,e,?,,s,e,e,w,t,e,w,,w
p,x,s,w,t,f,f,c,b,p,t,b,,f,w,w,w,,p,,,g
e,k,y,,t,n,f,c,b,w,,?,s,s,w,w,w,t,e,,c,w
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,p
p,f,s,b,t,f,f,c,b,h,,b,f,s,w,w,w,o,p,h,v,u
p,f,y,g,f,f,f,c,b,h,e,b,k,,n,n,w,o,l,,v,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,,v,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,p,,o,l,h,y,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,,v,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,,k,b,b,w,o,l,h,,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,n,w,,l,h,v,p
e,k,s,,t,n,f,c,b,w,e,?,s,s,e,w,w,t,e,w,c,w
e,f,y,,t,n,f,c,b,e,e,?,,s,e,w,,t,e,w,c,w
e,f,s,,t,n,f,c,,w,e,?,,s,e,w,w,t,e,w,c,w
p,x,y,y,f,f,f,c,b,g,e,b,k,,b,b,w,o,l,,,d
e,f,f,g,t,n,f,c,b,u,t,b,s,s,p,p,w,o,p,n,,d
p,f,f,y,f,f,f,c,b,p,e,b,,k,n,n,,o,l,h,y,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,g
p,x,s,g,t,f,f,c,b,p,t,b,,f,w,w,w,o,p,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,,k,p,p,w,o,l,,v,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,b,w,,l,h,y,d
p,f,f,y,f,f,f,c,b,p,,b,k,,n,p,w,o,l,,v,g
p,x,y,n,f,f,f,c,n,b,t,?,k,k,w,w,w,o,e,,v,l
p,f,f,g,f,f,f,c,,h,e,b,k,k,b,n,w,o,l,h,v,p
e,f,y,n,t,n,f,c,b,e,e,?,s,s,w,w,w,t,e,,c,w
e,f,y,e,t,n,f,c,b,p,t,b,,s,g,p,w,o,p,k,,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,h,e,b,,k,p,p,,o,l,,v,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,,,d
e,f,f,e,t,n,f,c,b,n,t,b,s,s,p,w,,o,p,n,,d
p,,y,y,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,,v,p
p,f,f,y,f,f,f,c,b,p,,b,k,k,b,b,,o,l,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,v,p
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,,d
p,x,y,g,f,f,f,c,b,h,,b,k,k,b,b,w,o,l,,,d
p,b,y,w,t,n,f,c,b,w,e,b,,s,w,w,w,t,p,r,v,m
p,f,f,y,f,f,f,c,b,p,e,b,,k,p,p,w,o,l,h,,p
p,x,y,n,f,f,f,c,n,b,,?,k,s,p,w,w,o,e,w,v,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,,g
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,n,,o,l,h,v,g
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,n,,o,l,h,,p
e,f,y,,t,n,f,c,b,e,e,?,s,s,e,e,,t,e,w,,w
p,x,s,w,t,f,f,c,,h,t,b,,s,w,w,,o,p,h,,g
p,f,y,g,f,f,f,c,b,h,e,b,,k,n,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,,b,k,k,b,b,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,,v,g
p,f,s,,t,f,f,c,b,w,t,b,,s,w,w,w,o,p,h,s,u
p,x,f,g,f,c,f,c,n,g,e,b,s,s,w,w,w,o,p,,,d
p,x,f,y,f,f,f,c,b,g,,b,k,k,n,n,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,,g
p,f,y,,f,f,f,c,b,h,e,b,k,k,n,n,w,,l,h,y,p
e,x,y,r,f,n,f,c,n,p,e,?,s,f,w,w,w,o,f,,,d
e,f,y,w,f,n,f,c,n,h,e,?,s,f,w,w,w,o,f,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,,,n,b,w,o,l,h,v,d
p,f,y,,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,p
p,f,y,y,f,f,f,c,b,p,,b,,k,n,p,w,o,l,h,y,g
p,x,y,e,f,y,f,c,n,b,t,?,k,k,p,w,w,o,e,w,,p
p,x,y,e,f,y,f,c,n,b,t,?,k,k,p,w,w,o,e,,v,l
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,d
p,,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,,p
e,f,s,,t,n,f,c,b,w,e,?,s,s,w,e,w,t,e,w,c,w
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,,p
p,f,s,,t,f,f,c,b,p,t,b,f,s,w,w,w,o,p,,s,g
p,f,f,,f,f,f,c,b,p,e,b,k,k,b,p,,o,l,h,v,g
p,x,y,y,f,f,f,c,b,h,,b,k,k,n,n,,o,l,,y,d
p,x,f,y,f,f,f,c,b,p,e,b,,k,n,b,w,o,l,h,y,p
p,x,s,g,t,f,f,c,b,h,t,b,f,f,w,w,w,o,p,,v,u
p,f,y,g,f,f,f,c,b,p,,b,k,k,p,p,w,,l,h,y,g
p,f,f,g,f,f,f,c,b,h,,b,k,,p,n,w,o,l,h,v,g
p,x,s,w,f,c,f,c,n,n,e,b,s,s,w,w,,o,p,k,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,,b,b,w,,l,h,y,p
e,f,y,e,t,n,f,c,b,u,t,b,s,,p,w,w,o,p,n,,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,p,e,b,,k,n,p,,o,l,h,y,p
e,k,s,,t,n,f,c,b,e,e,?,s,s,w,w,w,t,e,w,c,w
p,f,f,y,f,f,f,c,b,h,e,b,,k,b,p,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,,g
e,x,f,n,f,n,f,w,n,w,e,b,s,f,w,n,w,o,e,w,v,l
e,x,y,,t,n,f,c,b,e,e,?,s,s,e,e,,t,e,w,c,w
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,,o,l,,v,g
p,f,s,g,t,f,f,c,,h,t,b,f,f,w,w,w,o,p,h,,g
p,x,y,y,f,f,f,c,b,g,e,b,,k,p,b,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,,l,h,v,g
p,x,y,n,f,s,f,c,n,b,t,?,s,k,w,w,w,o,e,w,v,p
e,k,s,,t,n,f,c,b,w,e,?,s,s,e,w,w,t,e,w,,w
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,d
p,x,f,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,,v,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,g,e,b,,k,b,n,w,o,l,,,d
p,f,y,y,f,f,f,c,b,h,,b,k,k,n,n,,o,l,h,v,g
e,,s,,t,n,f,c,b,w,e,?,s,s,e,e,w,t,e,w,,w
p,f,y,n,f,n,f,c,n,w,e,?,k,y,w,n,w,o,e,,v,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,w,,l,h,y,d
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,,v,p
p,f,s,b,t,f,f,c,b,w,t,b,f,f,w,w,w,o,p,h,,u
e,f,s,b,t,n,f,c,b,w,e,?,s,s,w,w,w,,e,w,,w
p,,s,,t,f,f,c,b,w,t,b,,f,w,w,,o,p,,s,u
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,,k,n,n,w,o,l,h,v,p
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,b,,o,l,h,y,g
p,f,f,y,f,f,f,c,b,p,e,b,,,n,n,w,o,l,,v,d
p,x,s,b,t,f,f,c,b,h,t,b,s,s,w,w,w,o,p,,v,u
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,p,,o,l,h,y,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,,g
p,f,y,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,d
p,f,s,,t,f,f,c,,p,t,b,,f,w,w,,o,p,h,,u
e,f,s,b,t,n,f,c,b,w,e,?,s,s,w,e,w,t,e,w,c,w
e,x,s,p,t,n,f,c,b,w,e,?,s,s,e,e,,t,e,w,,w
e,k,s,n,t,n,f,c,b,e,e,?,,s,w,w,w,t,e,w,c,w
p,f,y,p,t,n,f,c,b,g,e,b,s,s,w,w,w,,p,,v,g
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,h,e,b,,k,b,b,w,,l,h,v,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g
p,f,f,,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,,o,l,h,v,d
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,y,d
p,f,y,,f,f,f,c,b,h,e,b,k,k,b,b,w,,l,,v,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g
p,f,y,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,,,p,n,w,o,l,h,,g
p,f,f,g,f,f,f,c,b,g,e,b,k,,b,p,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,g,e,b,k,,n,p,w,o,l,,v,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,y,p
e,f,y,u,f,n,f,c,n,w,,?,s,f,w,w,,o,f,h,y,d
