class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,f,y,g,t,n,f,c,b,n,t,b,s,s,p,g,w,,p,k,y,d
p,f,f,y,f,f,f,,b,p,,b,k,,b,b,w,o,l,h,,d
,f,f,e,t,n,f,c,b,p,t,b,s,,,p,w,,p,k,,d
p,f,y,g,f,f,f,,b,p,e,b,k,k,p,b,w,o,l,h,y,p
e,f,y,n,t,n,f,c,b,n,,b,s,s,,w,w,,,k,v,d
e,,f,e,t,n,f,c,b,w,t,b,s,s,,p,,,p,k,y,d
p,,y,g,f,f,f,,b,g,,b,k,,n,p,,o,l,h,y,p
p,x,y,g,f,f,f,,b,h,e,b,k,k,b,,w,o,l,h,y,d
e,,f,e,t,n,f,c,b,w,t,b,s,s,g,g,w,,p,n,,d
,f,f,g,f,f,f,,b,p,e,b,k,k,b,,w,o,,h,v,p
e,,f,g,t,n,f,c,b,w,,b,s,s,,p,w,,p,k,,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,,g,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,w,t,b,s,s,g,g,w,,p,n,v,d
,f,f,g,f,f,f,,b,g,,b,k,,n,,w,o,l,h,y,p
e,x,f,e,t,n,f,c,b,u,,b,s,,,p,w,,p,k,,d
p,f,y,g,f,f,f,,b,p,,b,k,k,p,b,w,o,,h,v,d
p,,y,y,f,f,f,c,b,p,,b,k,k,p,n,w,,l,h,v,p
p,f,y,y,f,f,f,,b,p,e,b,k,,b,b,w,o,l,h,v,d
,,f,y,f,f,f,,b,g,e,b,k,,n,p,,o,,h,v,p
,x,y,y,f,f,f,,b,p,,b,k,k,n,n,w,o,,h,v,d
e,x,f,g,t,n,f,c,b,u,t,b,s,,,,w,o,p,n,v,d
e,,y,g,t,n,f,c,b,u,,b,s,s,,w,,,p,n,,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g
p,f,f,y,f,f,f,,b,h,,b,k,,p,p,w,o,l,h,y,d
,x,y,g,f,f,f,,b,p,e,b,k,k,p,b,w,o,l,h,y,p
p,x,y,e,f,y,f,,n,b,,?,k,,w,w,w,o,e,w,v,p
p,x,y,g,f,f,f,,b,h,e,b,k,k,n,n,,o,l,h,,p
,,y,g,f,f,f,c,b,g,e,b,k,,p,p,w,o,,h,v,g
p,x,s,g,f,c,f,,n,u,e,b,s,s,w,w,,,p,n,v,d
p,f,f,g,f,f,f,,b,p,,b,k,,p,b,w,,l,h,v,g
p,f,s,b,t,f,f,,b,p,t,b,s,f,,w,w,,p,h,s,g
,x,y,g,f,f,f,,b,p,,b,k,,n,,w,o,,h,,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,p,w,,,h,y,d
p,x,s,w,f,c,f,w,n,u,e,b,s,,w,w,,o,p,k,s,d
p,x,y,y,f,f,f,,b,h,,b,k,,p,n,w,o,l,h,,d
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w,p,w,o,p,k,v,d
p,x,y,g,f,f,f,,b,h,,b,k,,p,p,w,o,l,h,y,g
p,,f,y,f,f,f,,b,p,,b,k,,n,,w,o,,h,v,d
p,x,f,y,f,f,f,,b,p,,b,k,k,p,b,w,,l,h,v,p
p,f,f,g,f,f,f,,b,p,,b,k,k,p,,,o,l,h,v,g
p,,f,y,f,f,f,,b,h,,b,k,k,n,b,w,,l,h,y,d
e,f,f,g,t,n,f,c,b,u,t,b,s,,g,w,w,,p,k,,d
p,x,f,g,f,f,f,,b,p,e,b,k,k,p,p,w,,,h,y,d
e,f,y,n,t,n,f,c,b,u,,b,s,s,w,p,w,o,p,n,y,d
p,f,y,g,f,f,f,,b,h,e,b,k,,b,p,,o,l,h,v,d
p,,f,g,f,f,f,,b,p,e,b,k,k,p,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,g,,b,k,k,b,,w,o,l,h,,d
p,x,s,w,f,c,f,,n,u,,b,s,s,,w,,,p,k,v,d
,x,y,g,f,f,f,,b,h,e,b,k,,n,,w,o,,h,y,d
e,,y,n,t,n,f,,b,p,,b,s,s,,w,w,,p,k,,d
p,x,f,w,f,c,f,,n,u,,b,s,s,w,w,w,,p,k,s,d
p,,f,y,f,f,f,,b,p,,b,k,,p,b,w,,l,h,v,d
,x,f,y,f,f,f,,b,p,e,b,k,k,b,n,w,,l,h,y,d
,x,f,p,f,c,f,,n,u,,b,s,,,w,,,p,n,,d
p,f,f,y,f,f,f,,b,p,,b,k,k,p,p,w,o,l,h,y,d
p,f,f,g,f,f,f,,b,h,,b,k,k,p,n,w,o,l,h,v,p
e,f,y,e,t,n,f,c,b,p,t,b,s,,,g,w,,p,k,,d
p,x,y,y,f,f,f,,b,g,,b,k,k,p,b,w,o,l,h,v,p
p,f,f,y,f,f,f,,b,g,,b,k,,b,p,w,o,l,h,,p
,,f,g,f,c,f,c,n,g,e,b,s,s,w,,w,,p,n,s,d
p,x,s,p,f,c,f,,n,u,e,b,s,,w,w,,,,k,v,d
e,x,f,e,t,n,f,c,b,n,t,b,s,,,p,w,,p,n,v,d
p,x,y,y,f,f,f,,b,h,,b,k,,b,,w,o,l,h,v,g
e,,f,n,t,n,f,,b,n,,b,s,,w,w,w,,p,n,,d
,f,y,e,t,n,f,c,b,p,,b,s,,w,,w,,p,k,y,d
p,f,y,y,f,f,f,,b,p,e,b,k,k,b,p,w,,,h,y,d
p,x,f,y,f,f,f,,b,p,,b,k,k,b,n,w,o,,h,y,g
p,,y,g,f,f,f,,b,g,e,b,k,k,n,p,w,o,l,h,v,d
p,f,f,g,f,f,f,,b,g,e,b,k,k,n,b,w,o,l,h,y,d
p,f,f,y,f,f,f,,b,g,e,b,k,k,p,n,w,,l,h,y,p
,,y,g,t,n,f,c,b,w,,b,s,,,p,w,,p,n,y,d
,x,y,g,f,f,f,,b,p,e,b,k,,b,p,w,o,l,h,,p
p,x,y,y,f,f,f,,b,h,,b,k,k,n,n,w,o,l,h,v,p
p,f,f,g,f,f,f,,b,p,,b,k,k,b,n,,o,l,h,v,p
,f,f,y,f,f,f,c,b,p,,b,k,k,b,,w,o,l,h,y,p
,f,f,e,t,n,f,c,b,u,,b,s,,w,,w,,p,n,v,d
,,y,n,t,n,f,c,b,p,,b,s,,g,g,w,,p,n,v,d
,,f,y,f,f,f,c,b,h,,b,k,k,p,n,w,o,l,h,,g
e,f,y,u,f,n,f,c,n,h,,?,s,f,w,w,,o,f,h,y,d
e,,y,n,t,n,f,c,b,u,t,b,s,,p,w,w,,p,n,,d
p,f,y,y,f,f,f,c,b,p,e,b,k,k,p,,w,,l,h,,g
p,,f,y,f,f,f,c,b,g,e,b,k,k,b,b,w,,l,h,v,g
p,,y,g,f,f,f,,b,g,e,b,k,k,n,,,o,l,h,y,d
p,x,y,g,f,f,f,c,b,p,,b,k,k,n,p,w,o,,h,y,p
p,f,f,y,f,f,f,,b,g,e,b,k,k,p,,w,o,l,h,v,p
,x,y,y,f,f,f,,b,g,e,b,k,k,b,b,w,o,l,h,,d
p,x,f,y,f,f,f,,b,h,,b,k,k,b,b,,o,l,h,v,p
,x,y,g,f,f,f,c,b,p,,b,k,k,b,,w,o,l,h,v,p
,x,f,y,f,f,f,,b,h,,b,k,,n,b,w,o,l,h,y,p
,x,f,g,t,n,f,c,b,u,t,b,s,s,p,g,w,,p,n,v,d
p,,y,g,f,f,f,c,b,h,,b,k,k,n,p,w,o,l,h,y,d
e,f,y,e,t,n,f,c,b,p,t,b,s,,g,g,w,,p,n,v,d
,x,f,g,f,f,f,,b,p,,b,k,k,b,,w,,l,h,,d
p,f,f,y,f,f,f,c,b,h,,b,k,k,b,b,,o,l,h,v,d
e,,y,n,t,n,f,,b,n,t,b,s,s,w,,,,p,n,y,d
e,,f,g,t,n,f,c,b,w,t,b,s,s,p,g,w,,,k,y,d
p,,y,g,f,f,f,,b,p,,b,k,k,n,p,w,o,l,h,v,g
e,x,f,e,t,n,f,c,b,w,t,b,s,s,p,,w,,p,k,v,d
e,f,f,e,t,n,f,c,b,p,,b,s,s,p,w,w,,p,n,y,d
p,,y,y,f,f,f,,b,h,,b,k,,b,b,w,o,l,h,v,p
p,x,f,w,f,c,f,c,n,u,,b,s,s,,,w,,p,k,,d
p,x,y,g,f,f,f,,b,p,,b,k,k,b,n,w,o,l,h,y,d
,,y,e,f,y,f,c,n,b,,?,k,s,p,p,w,o,e,w,,d
p,x,f,y,f,f,f,,b,p,e,b,k,,b,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,p,,b,k,k,b,p,w,,l,h,,d
e,f,y,g,t,n,f,c,b,u,t,b,s,,w,,w,,p,n,,d
p,x,y,n,f,f,f,,n,b,t,?,s,,p,p,w,,e,w,v,l
e,f,y,e,t,n,f,c,b,n,t,b,s,s,g,g,w,o,p,n,v,d
p,b,s,b,t,n,f,,b,g,e,b,s,,w,w,w,,p,r,v,m
e,f,f,g,t,n,f,c,b,w,,b,s,s,g,,w,,p,k,y,d
,f,f,g,f,f,f,,b,p,,b,k,k,b,,w,o,l,h,v,g
e,f,y,g,t,n,f,c,b,w,,b,s,s,w,g,w,o,p,k,y,d
p,,f,y,f,f,f,,b,p,,b,k,k,p,n,w,o,,h,,p
p,f,f,y,f,f,f,,b,g,,b,k,,n,,w,,l,h,,g
p,,f,g,f,f,f,c,b,g,e,b,k,,n,p,w,o,l,h,,g
e,f,f,e,t,n,f,c,b,u,t,b,s,,,,w,,p,n,v,d
p,x,f,g,f,f,f,,b,p,e,b,k,,n,p,w,o,l,h,y,p
p,f,f,y,f,f,f,,b,g,,b,k,k,p,,w,o,l,h,v,g
,x,f,y,f,f,f,,b,g,e,b,k,k,n,,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,p
p,,f,y,f,f,f,,b,p,e,b,k,,p,n,w,o,,h,v,g
p,f,f,y,f,f,f,c,b,h,,b,k,,n,,w,o,,h,,g
,,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,,p
e,,y,e,t,n,f,c,b,u,,b,s,s,,g,w,,p,k,v,d
p,f,f,g,f,f,f,,b,g,e,b,k,,n,p,w,o,l,h,,d
p,f,f,y,f,f,f,,b,h,,b,k,k,n,p,w,o,l,h,v,g
e,,f,n,t,n,f,c,b,u,,b,s,,w,p,w,,p,k,v,d
p,x,y,y,f,f,f,,b,g,,b,k,,p,p,w,o,l,h,v,p
,x,y,y,f,f,f,,b,h,e,b,k,,b,p,w,o,l,h,,p
e,f,y,n,t,n,f,c,b,p,t,b,s,,,p,w,,p,k,,d
p,f,y,g,f,f,f,,b,p,e,b,k,k,b,,w,o,l,h,y,p
e,f,f,e,t,n,f,c,b,p,t,b,s,,,g,w,o,p,k,y,d
,x,y,y,f,f,f,,b,g,,b,k,k,b,b,w,o,l,h,,g
p,,y,g,f,f,f,,b,h,e,b,k,k,b,b,w,o,,h,v,d
p,x,y,y,f,f,f,c,b,p,,b,k,k,,b,w,o,,h,v,d
p,,s,g,f,c,f,c,n,g,e,b,s,s,,w,w,,p,k,,d
e,f,f,g,t,n,f,c,b,w,,b,s,,g,,w,,p,k,v,d
p,f,y,g,f,f,f,,b,g,,b,k,k,p,p,w,o,l,h,,g
p,,f,g,f,f,f,c,b,h,,b,k,k,b,b,w,o,l,h,y,d
p,f,y,g,f,f,f,,b,h,e,b,k,,b,,w,o,l,h,,p
e,,y,n,t,n,f,c,b,w,,b,s,,p,,w,,p,k,v,d
p,x,y,y,f,f,f,,b,p,,b,k,k,b,,w,o,l,h,y,d
p,f,f,g,f,f,f,,b,g,,b,k,,p,b,w,,l,h,y,d
e,f,y,e,t,n,f,c,b,w,t,b,s,,,g,w,,,n,,d
e,,y,e,t,n,f,c,b,w,t,b,s,s,,,w,,p,k,v,d
p,f,s,g,t,f,f,,b,p,,b,f,f,w,w,w,,p,h,,u
,x,f,g,f,f,f,c,b,g,,b,k,,p,n,w,o,l,h,y,p
p,f,y,g,f,f,f,,b,g,,b,k,,n,b,,o,l,h,v,p
,,y,g,f,f,f,c,b,g,e,b,k,,p,,w,o,l,h,v,p
p,x,f,y,f,f,f,,b,h,e,b,k,,b,n,w,,l,h,v,d
p,f,y,g,f,f,f,,b,p,e,b,k,k,b,n,w,o,,h,v,d
p,,y,g,f,f,f,,b,p,e,b,k,k,n,p,w,o,l,h,v,p
,,y,e,t,n,f,c,b,w,t,b,s,,w,w,w,,p,n,y,d
p,,y,g,f,f,f,,b,h,,b,k,,b,n,,o,l,h,,g
p,,y,g,f,f,f,,b,p,,b,k,k,p,p,w,o,l,h,v,g
,,y,g,f,f,f,c,b,p,,b,k,,b,b,w,,l,h,y,p
e,f,f,e,t,n,f,c,b,p,,b,s,,w,p,w,,p,n,v,d
e,f,y,e,t,n,f,c,b,p,,b,s,,,w,,,p,n,v,d
e,,y,e,t,n,f,c,b,n,,b,s,,p,p,w,,,n,,d
p,f,f,y,f,f,f,c,b,h,,b,k,k,b,n,w,o,l,h,v,g
p,f,f,g,f,f,f,,b,h,,b,k,,b,,w,,l,h,y,p
e,f,y,n,t,n,f,c,b,u,t,b,s,,g,,,,p,k,y,d
,x,y,g,f,f,f,,b,g,,b,k,k,p,b,w,o,l,h,y,g
,f,f,g,t,n,f,c,b,u,,b,s,,,w,w,,p,n,,d
p,,f,y,f,f,f,,b,p,,b,k,,n,p,w,o,l,h,,p
,x,y,y,f,f,f,,b,p,e,b,k,,p,n,w,o,,h,v,d
p,x,y,y,f,f,f,,b,p,,b,k,k,n,,w,o,,h,v,d
e,f,f,c,f,n,f,w,n,w,e,b,f,,w,n,,o,e,w,,l
p,x,f,g,f,f,f,c,b,h,,b,k,,n,,w,o,l,h,,d
,f,f,g,f,f,f,,b,p,,b,k,k,n,,w,,l,h,y,g
p,x,y,g,f,f,f,,b,h,,b,k,k,p,,,o,l,h,v,g
p,f,y,g,f,f,f,c,b,p,e,b,k,,p,b,w,o,l,h,y,g
p,x,s,b,t,f,f,c,b,w,t,b,f,,,w,w,,p,h,s,u
p,f,f,g,f,f,f,,b,h,e,b,k,k,n,n,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,k,,b,,w,o,l,h,,p
p,f,f,g,f,f,f,,b,h,,b,k,k,n,p,w,o,l,h,v,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,,w,,l,h,y,d
e,f,f,g,t,n,f,c,b,w,,b,s,,,w,,,p,k,,d
p,,f,y,f,f,f,c,b,p,,b,k,k,b,,w,o,,h,y,p
p,x,f,y,f,f,f,,b,h,,b,k,k,b,b,w,o,l,h,,p
e,f,y,e,t,n,f,c,b,u,,b,s,,,p,,,p,k,y,d
p,f,y,g,f,f,f,c,b,h,,b,k,k,b,p,w,,l,h,v,p
p,f,f,g,f,f,f,,b,h,,b,k,k,b,b,w,o,l,h,y,d
p,x,y,y,f,f,f,,b,g,,b,k,,p,,w,o,l,h,y,d
,,f,g,t,n,f,c,b,w,t,b,s,,,,w,o,p,k,y,d
p,x,f,g,f,f,f,,b,g,,b,k,k,n,p,w,o,l,h,,g
p,x,f,g,f,f,f,,b,g,e,b,k,k,p,,w,o,l,h,,p
,f,y,n,t,n,f,c,b,p,,b,s,s,p,,w,o,p,n,y,d
e,,f,g,t,n,f,c,b,u,t,b,s,,p,g,w,o,,n,v,d
p,x,y,g,f,f,f,,b,h,,b,k,,n,,w,,,h,v,d
p,,y,y,f,f,f,,b,h,e,b,k,,p,,,o,l,h,,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,,w,o,l,h,v,d
p,f,f,g,f,f,f,,b,g,,b,k,,,,w,o,l,h,v,p
,f,f,g,f,f,f,c,b,h,,b,k,k,b,b,w,o,l,h,,p
p,f,y,g,f,f,f,,b,p,,b,k,,p,n,w,o,l,h,,g
p,f,s,b,t,f,f,c,b,w,t,b,f,,w,,w,,p,h,s,u
e,f,f,e,t,n,f,c,b,u,t,b,s,,p,p,w,,p,n,,d
,x,y,n,f,y,f,,n,b,,?,k,,p,p,w,o,e,w,v,d
e,,y,g,t,n,f,c,b,n,,b,s,s,g,,,,p,n,v,d
,x,f,g,f,c,f,,n,n,,b,s,s,,,,o,p,k,v,d
p,x,f,p,f,c,f,w,n,n,,b,s,,w,,,,p,n,v,d
p,,y,n,f,y,f,,n,b,,?,s,k,p,w,w,,e,w,v,l
p,f,f,g,f,f,f,,b,g,e,b,k,k,n,,w,o,,h,,p
,x,f,y,f,f,f,,b,g,e,b,k,,b,,w,o,l,h,v,g
p,x,s,g,t,f,f,,b,w,,b,s,,w,,,,p,h,,u
p,f,y,g,f,f,f,c,b,h,e,b,k,,b,,w,o,,h,y,p
p,x,f,y,f,f,f,c,b,p,,b,k,k,b,b,w,o,l,h,,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,,o,,h,y,p
p,,f,g,f,f,f,,b,h,,b,k,,n,,w,,l,h,y,d
p,f,y,g,f,f,f,,b,h,e,b,k,,b,b,w,o,,h,y,d
p,x,y,g,f,f,f,,b,g,e,b,k,,n,p,w,,l,h,y,g
p,f,f,g,f,f,f,,b,h,e,b,k,k,p,p,w,o,,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,b,w,,l,h,y,g
p,,f,y,f,f,f,c,b,p,,b,k,,n,n,w,o,l,h,v,g
p,x,f,y,f,f,f,,b,h,,b,k,,n,,w,o,l,h,v,g
p,x,f,y,f,f,f,c,b,g,,b,k,k,b,p,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,g
p,,s,g,t,f,f,,b,h,t,b,s,,,w,w,o,p,h,v,u
p,x,f,y,f,f,f,,b,h,,b,k,,n,n,w,o,l,h,y,g
p,,f,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,,g
,f,y,g,f,f,f,,b,p,,b,k,,,p,w,,l,h,y,d
p,,f,y,f,f,f,,b,p,,b,k,,p,,w,,l,h,y,d
,f,f,y,f,f,f,,b,g,e,b,k,,b,p,w,o,,h,v,d
p,x,y,g,f,f,f,,b,h,,b,k,,b,n,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,p,,b,k,k,n,b,,o,l,h,y,p
e,f,y,e,t,n,f,c,b,p,,b,s,s,,,w,o,p,n,v,d
p,f,f,y,f,f,f,,b,h,e,b,k,,n,p,w,o,l,h,v,d
,f,f,g,f,f,f,,b,h,,b,k,k,b,p,w,o,l,h,,d
p,,y,g,f,f,f,,b,h,e,b,k,,n,p,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,,b,p,w,o,l,h,v,g
p,x,f,y,f,f,f,,b,g,e,b,k,k,p,p,w,o,l,h,v,p
p,x,f,g,f,f,f,,b,h,,b,k,,,b,w,,l,h,y,d
,x,y,y,f,f,f,,b,p,e,b,k,k,p,,w,o,,h,,p
p,,s,w,t,f,f,c,b,p,t,b,f,f,w,,w,,,h,,u
p,f,f,y,f,f,f,,b,h,,b,k,,p,n,w,,,h,v,g
p,f,f,y,f,f,f,,b,p,e,b,k,k,b,p,w,o,l,h,v,d
,,y,g,f,f,f,,b,h,,b,k,k,n,n,w,o,l,h,y,p
,f,f,y,f,f,f,,b,p,e,b,k,k,p,b,w,o,l,h,y,d
,f,f,y,f,f,f,,b,h,,b,k,k,b,n,w,o,,h,v,d
,,f,g,f,f,f,,b,g,,b,k,k,b,,w,o,l,h,v,p
,x,y,g,f,f,f,c,b,p,e,b,k,,,b,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,,b,k,k,b,p,,o,,h,,p
p,f,f,g,f,f,f,,b,g,,b,k,k,p,,w,o,l,h,v,g
p,x,f,y,f,f,f,,b,p,e,b,k,,n,,w,o,,h,y,d
p,,y,g,f,f,f,c,b,p,e,b,k,,n,,w,o,,h,,d
p,x,y,y,f,f,f,,b,g,e,b,k,k,n,b,w,o,,h,v,d
p,x,s,w,t,f,f,c,b,h,t,b,f,s,,w,w,,p,h,s,g
p,,f,g,f,f,f,c,b,p,,b,k,k,n,b,w,o,l,h,,g
,x,s,b,t,f,f,,b,p,,b,f,s,,w,w,,p,h,s,g
p,f,y,g,f,f,f,,b,h,e,b,k,k,,b,w,,l,h,v,d
,,y,g,f,f,f,c,b,p,e,b,k,k,n,n,,o,l,h,,d
,x,f,y,f,f,f,,b,g,e,b,k,,n,b,w,o,l,h,y,g
p,,f,y,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,,g
p,x,y,y,f,f,f,c,b,g,,b,k,k,,,w,,l,h,v,g
,f,y,g,t,n,f,c,b,u,t,b,s,s,g,g,w,,p,n,y,d
,f,y,y,f,f,f,,b,h,e,b,k,k,p,p,w,o,,h,,p
p,x,y,g,f,f,f,,b,h,,b,k,k,p,,w,o,l,h,,p
p,f,f,y,f,f,f,,b,h,e,b,k,,p,b,w,o,l,h,v,g
p,f,y,y,f,f,f,,b,h,e,b,k,k,n,p,w,o,,h,v,p
p,f,f,y,f,f,f,,b,g,e,b,k,,n,p,w,o,,h,y,d
p,x,y,g,f,f,f,c,b,h,,b,k,k,p,p,w,,l,h,v,p
p,,f,g,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,,g
p,x,y,g,f,f,f,c,b,g,,b,k,,p,,w,o,l,h,y,p
,x,f,p,f,c,f,c,n,p,,b,s,,,,w,,,k,s,d
p,x,y,y,f,f,f,,b,g,e,b,k,k,n,n,w,o,,h,,d
p,,f,y,f,f,f,,b,g,e,b,k,k,n,n,w,o,l,h,y,g
p,,f,y,f,f,f,c,b,h,e,b,k,,b,p,w,o,,h,y,g
p,x,y,g,f,f,f,,b,g,,b,k,,p,n,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,,o,l,h,v,g
p,x,y,g,f,f,f,,b,h,,b,k,,,n,w,,l,h,v,d
p,,f,y,f,f,f,c,b,h,e,b,k,,b,n,,o,l,h,y,g
,x,f,y,f,f,f,,b,g,e,b,k,k,b,,w,o,l,h,,p
p,x,y,g,f,f,f,,b,h,e,b,k,,p,b,w,o,l,h,,d
p,x,y,y,f,f,f,,b,g,e,b,k,,n,p,w,o,l,h,v,d
p,f,y,g,f,f,f,,b,g,e,b,k,,b,b,w,o,l,h,y,p
p,,y,g,f,f,f,,b,p,,b,k,,p,n,w,o,l,h,v,d
p,x,f,y,f,f,f,,b,h,,b,k,k,b,n,w,o,,h,y,p
e,k,y,n,f,n,f,w,n,w,e,b,f,,w,n,,o,e,w,,l
p,f,f,g,f,f,f,,b,p,e,b,k,k,n,n,w,,l,h,y,p
p,x,y,y,f,f,f,,b,h,e,b,k,,n,p,w,o,l,h,y,g
p,f,f,y,f,f,f,,b,p,e,b,k,,p,p,w,o,,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,,n,b,w,,l,h,,d
p,x,f,g,f,f,f,,b,h,e,b,k,,b,p,w,o,l,h,y,p
p,,f,y,f,f,f,,b,p,e,b,k,k,p,,w,,l,h,v,g
e,f,s,p,t,n,f,c,b,e,,?,s,,,w,w,t,e,w,c,w
p,f,f,y,f,f,f,,b,p,e,b,k,,n,b,w,o,l,h,,p
p,x,f,y,f,f,f,c,b,g,,b,k,k,b,b,w,,l,h,y,d
,x,y,g,f,f,f,,b,p,e,b,k,,p,b,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,k,,b,p,w,,,h,,p
,,f,y,f,f,f,,b,g,,b,k,k,b,b,w,o,l,h,v,d
p,f,y,g,f,f,f,,b,h,,b,k,,p,n,w,o,l,h,,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,,o,l,h,v,g
,k,s,p,t,n,f,c,b,e,,?,s,s,w,e,w,t,e,w,,w
p,x,f,y,f,f,f,c,b,p,,b,k,,p,n,w,o,l,h,v,d
,f,f,y,f,f,f,,b,p,,b,k,k,p,,w,o,l,h,v,p
p,,f,g,f,f,f,,b,h,,b,k,,b,,w,o,l,h,,p
,,f,g,f,f,f,,b,p,,b,k,k,n,b,w,o,l,h,v,g
,x,f,y,f,f,f,,b,h,,b,k,k,n,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,p,,b,k,k,n,b,w,o,l,h,y,p
,x,y,g,f,f,f,,b,g,e,b,k,k,p,p,w,o,,h,,g
,f,y,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,g
p,f,f,g,f,f,f,,b,h,,b,k,,n,n,,o,l,h,,d
,x,f,y,f,f,f,,b,g,,b,k,k,p,,w,o,l,h,v,d
p,f,f,g,f,f,f,,b,g,e,b,k,k,n,,w,o,l,h,v,g
p,,f,g,f,f,f,,b,g,,b,k,,p,n,w,o,l,h,y,d
p,f,f,y,f,f,f,,b,h,e,b,k,,p,b,,o,l,h,y,g
e,,y,g,t,n,f,c,b,w,,b,s,s,p,w,w,,p,n,y,d
,f,y,g,f,f,f,,b,h,e,b,k,,p,b,w,,l,h,,d
p,f,y,g,f,f,f,c,b,g,,b,k,,n,p,w,o,l,h,,d
p,f,y,g,f,f,f,,b,g,,b,k,,b,n,w,o,l,h,v,g
p,x,y,y,f,f,f,,b,p,,b,k,k,p,b,w,o,l,h,v,g
p,x,y,g,f,f,f,,b,p,e,b,k,k,b,n,w,o,l,h,y,g
,x,y,y,f,f,f,,b,g,,b,k,,,,w,o,,h,y,p
p,f,f,y,f,f,f,c,b,p,,b,k,,b,b,w,o,l,h,y,d
p,x,f,y,f,f,f,,b,g,,b,k,k,p,n,w,o,,h,v,g
p,,y,y,f,f,f,,b,p,,b,k,,n,b,w,o,l,h,y,p
p,,f,g,f,f,f,,b,p,e,b,k,k,b,p,w,o,l,h,v,g
,x,f,y,f,f,f,c,b,h,,b,k,,p,b,w,o,l,h,v,d
p,,f,g,f,f,f,,b,h,,b,k,k,b,b,w,o,l,h,v,g
p,f,y,g,f,f,f,,b,g,,b,k,k,b,,w,o,l,h,y,d
p,f,f,g,f,f,f,,b,h,,b,k,,n,n,w,,,h,y,g
p,f,y,y,f,f,f,,b,h,e,b,k,k,p,p,w,,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,k,,p,,w,o,l,h,y,g
,x,f,y,f,f,f,,b,g,,b,k,k,b,,w,,l,h,y,p
p,,y,g,f,f,f,c,b,p,,b,k,k,n,b,w,o,,h,y,g
p,,y,g,f,f,f,,b,h,e,b,k,,b,,w,,l,h,y,g
p,f,y,g,f,f,f,c,b,p,,b,k,,n,b,w,o,l,h,v,p
e,x,y,r,f,n,f,c,n,p,e,?,s,,w,,w,,,h,v,d
p,,y,y,f,f,f,,b,p,,b,k,k,n,b,w,o,l,h,,g
,x,f,y,f,f,f,,b,g,e,b,k,,b,,w,o,l,h,y,d
p,x,y,n,f,s,f,,n,b,t,?,k,s,w,w,w,o,e,w,v,p
,,y,y,f,f,f,,b,h,e,b,k,,b,,w,o,l,h,v,d
p,k,y,n,f,n,f,,n,w,,?,k,y,w,n,w,o,e,w,v,d
p,f,f,y,f,f,f,,b,p,e,b,k,k,b,p,w,o,l,h,y,d
p,x,y,g,f,f,f,,b,h,,b,k,k,b,n,w,o,l,h,v,d
p,x,y,g,f,f,f,,b,h,,b,k,,b,p,w,o,l,h,,g
p,,y,g,f,f,f,,b,g,,b,k,k,n,,w,,l,h,,g
p,x,f,y,f,f,f,,b,p,e,b,k,,p,p,w,o,l,h,v,d
p,x,f,g,f,f,f,,b,g,e,b,k,,n,p,,o,l,h,v,d
