class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,,y,p
p,f,y,g,,f,f,c,b,g,e,b,k,k,b,b,w,o,l,,,d
p,f,y,g,,f,,,b,g,e,b,k,k,p,p,w,o,l,,v,p
p,f,y,,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,,v,p
p,f,,g,f,f,f,c,b,,e,b,k,k,n,n,w,o,l,,y,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,,v,d
p,x,,y,,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g
p,x,s,,t,f,f,c,b,w,t,b,f,f,w,w,w,o,p,,s,u
e,f,,g,t,n,f,c,b,n,t,b,s,s,g,p,w,o,p,n,v,d
p,x,,n,,y,f,c,n,b,t,,s,k,w,p,w,o,e,w,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,,y,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g
e,f,y,e,t,n,f,,b,n,t,b,s,s,p,g,w,o,p,k,v,d
e,x,,b,t,n,f,c,b,,e,?,s,s,w,e,w,t,e,w,c,w
p,x,,y,,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,g
p,x,,,f,f,,c,b,g,e,b,k,k,b,n,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,w,,l,h,v,p
p,x,,y,,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,g
p,f,y,g,,f,f,,b,p,e,b,k,k,b,b,w,o,l,h,y,g
p,x,f,g,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,y,g
p,f,y,y,,f,f,c,b,,e,b,k,k,b,b,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,,v,g
p,x,y,y,,f,f,c,b,g,e,b,k,k,p,n,w,o,l,,y,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,p
p,f,,y,,f,f,c,b,h,e,b,k,k,n,b,w,o,l,,y,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,d
p,f,,g,,f,f,c,b,h,e,b,k,k,p,p,w,,l,,v,d
p,f,y,g,,f,f,c,b,p,e,b,k,k,b,n,w,,l,h,y,p
e,x,,u,f,n,f,c,n,h,e,?,s,f,w,w,w,o,f,h,y,d
p,x,f,g,f,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,v,g
p,f,f,y,,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,v,g
p,f,f,y,,f,,c,b,h,e,b,k,k,p,n,w,o,l,,y,g
p,x,f,,f,f,f,c,b,,e,b,k,k,p,n,w,o,l,h,v,g
p,f,f,y,,f,,c,b,h,e,b,k,k,b,b,w,,l,h,v,g
p,f,,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,,v,g
p,f,y,g,,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d
p,f,,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,d
p,f,y,y,f,f,,c,b,,e,b,k,k,b,n,w,o,l,,v,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,,v,p
p,f,,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,g
p,f,,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,d
e,f,f,e,t,n,,,b,u,t,b,s,s,g,w,w,o,p,n,y,d
p,f,,b,t,f,f,c,b,h,t,b,s,f,w,w,w,o,p,h,v,u
p,f,y,g,,f,f,,b,g,e,b,k,k,p,n,w,o,l,,v,d
p,f,f,g,,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,v,p
p,x,y,y,,f,f,c,b,p,e,b,k,k,p,b,w,o,l,,y,g
p,f,,y,,f,f,c,b,p,e,b,k,k,p,b,w,o,l,,y,p
p,f,y,y,f,f,f,c,b,,e,b,k,k,n,n,w,o,l,h,v,d
e,f,y,n,t,n,f,c,b,u,t,b,s,s,w,g,w,o,p,k,v,d
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,g
e,x,s,b,,n,f,c,b,e,e,?,s,s,w,w,w,t,e,w,c,w
p,x,,y,,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,d
p,x,y,y,,f,f,c,b,h,e,b,k,k,p,n,w,o,l,,y,g
p,f,,g,f,f,f,,b,g,e,b,k,k,b,b,w,o,l,h,v,p
e,f,,e,t,n,f,c,b,n,t,b,s,s,g,g,w,,p,k,y,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,d
p,f,,y,,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,g
p,x,y,y,,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,,,g
p,x,y,n,f,y,f,c,n,b,t,?,k,s,w,p,w,,e,w,v,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,p
p,x,y,y,,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,v,p
p,f,f,y,f,f,f,c,b,,e,b,k,k,n,b,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,,l,h,v,p
p,f,y,g,f,f,f,c,b,,e,b,k,k,b,b,w,o,l,,v,g
p,f,y,g,f,f,f,,b,h,e,b,k,k,b,n,w,o,l,h,,d
p,f,f,g,,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,g
p,x,,g,f,c,f,,n,,e,b,s,s,w,w,w,o,p,k,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,g
p,f,,g,t,f,f,c,b,h,t,b,f,f,w,w,w,o,p,,s,u
p,x,y,g,f,f,f,,b,,e,b,k,k,n,n,w,o,l,,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,,y,p
p,x,y,,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,d
e,f,,,t,n,f,c,b,u,t,b,s,s,p,g,w,o,p,k,y,d
p,f,f,g,,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,y,d
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,p,w,,l,h,v,g
p,f,,g,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,p
p,x,y,y,,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g
p,x,,g,,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d
p,x,,y,,f,f,c,b,p,e,b,k,k,b,p,w,o,l,,y,p
e,f,,n,t,n,f,c,b,n,t,b,s,s,g,g,w,o,p,n,v,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,w,o,l,,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,p
p,x,y,y,,f,,c,b,p,e,b,k,k,p,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,p
p,f,,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,g
p,x,y,y,f,f,f,,b,h,e,b,k,k,b,n,w,o,l,h,y,g
e,k,,b,,n,f,c,b,e,e,?,s,s,e,e,w,t,e,w,c,w
p,x,,y,,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,p
p,x,y,n,f,s,f,c,n,b,t,,s,k,p,w,w,o,e,,v,d
p,f,,g,,f,f,c,b,p,e,b,k,k,n,n,w,o,l,,y,p
p,x,,g,f,f,,,b,g,e,b,k,k,n,n,w,o,l,h,y,p
p,f,y,y,f,f,,c,b,h,e,b,k,k,b,b,w,o,l,h,v,g
p,f,y,,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,d
p,f,f,g,,f,f,c,b,h,e,b,k,k,b,p,w,o,l,,y,g
p,f,y,y,f,f,f,c,b,,e,b,k,k,n,n,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,,d
p,x,s,w,t,f,f,c,b,p,t,b,f,f,w,w,w,o,p,,v,u
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,g
p,f,f,y,,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,g
p,x,,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,p
p,f,,y,,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,v,g
p,x,,y,,f,f,c,b,h,e,b,k,k,n,b,w,o,l,,y,g
p,x,,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,p
p,f,,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,,v,p
e,f,,n,,n,f,c,b,p,t,b,s,s,w,p,w,o,p,k,y,d
p,x,y,y,,f,f,c,b,h,e,b,k,k,b,p,w,o,l,,v,d
p,x,y,g,f,f,f,,b,g,e,b,k,k,n,n,w,o,l,h,v,p
p,f,y,g,,f,f,c,b,h,e,b,k,k,b,p,w,o,l,,v,g
p,f,y,g,,f,,c,b,g,e,b,k,k,p,b,w,o,l,h,v,g
p,x,,y,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,d
p,f,,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,p
p,x,y,g,,f,f,c,b,p,e,b,k,k,p,p,w,o,l,,v,d
p,x,,y,f,f,f,,b,p,e,b,k,k,b,n,w,o,l,,v,d
p,x,f,y,,f,f,c,b,h,e,b,k,k,n,n,w,o,l,,y,d
p,f,f,y,,f,f,c,b,g,e,b,k,k,p,n,w,o,l,,y,d
e,f,f,,f,n,f,w,n,w,e,b,s,f,w,n,w,o,e,w,v,l
p,f,y,g,f,f,f,c,b,,e,b,k,k,p,b,w,o,l,,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,p
p,f,f,y,f,n,f,c,n,w,e,?,k,y,w,y,w,,e,w,v,d
p,f,f,,,f,f,c,b,,e,b,k,k,p,b,w,o,l,h,y,p
p,x,s,g,t,f,f,,b,p,t,b,f,s,w,w,w,o,p,h,v,g
e,f,s,n,t,n,f,,b,e,e,?,s,s,w,w,w,t,e,w,c,w
p,x,,n,f,y,f,c,n,b,t,?,s,k,p,p,w,o,e,w,v,p
p,x,s,g,f,c,f,w,n,u,e,b,s,s,w,w,w,o,p,,v,d
p,x,f,y,,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,y,d
p,f,y,g,f,f,,c,b,h,e,b,k,k,b,n,w,o,l,,v,g
p,f,,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,,y,d
p,x,y,y,,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,g
p,x,y,y,,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g
p,x,y,g,,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d
p,f,y,g,f,f,f,,b,g,e,b,k,k,p,p,w,o,l,,y,d
p,f,y,g,,f,f,c,b,h,e,b,k,k,b,n,w,o,l,,y,g
p,f,,y,,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,,v,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,v,p
p,f,,g,,f,f,c,b,,e,b,k,k,p,b,w,o,l,h,y,p
p,f,f,y,f,f,f,,b,h,e,b,k,k,b,p,w,o,l,h,y,p
p,f,y,y,,f,f,c,b,h,e,b,k,k,n,n,w,o,l,,y,d
p,f,f,y,f,f,f,c,b,,e,b,k,k,n,n,w,o,l,h,v,p
p,f,,y,,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,d
p,x,,g,,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,,g
p,x,y,g,,f,f,c,b,,e,b,k,k,b,b,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,v,d
e,x,,,t,n,f,c,b,w,e,?,s,s,e,w,w,t,e,w,c,w
p,f,f,g,f,f,,c,b,g,e,b,k,k,p,n,w,o,l,,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,d
p,x,,n,f,s,f,c,n,b,t,,s,s,p,p,w,o,e,w,v,l
p,x,,,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,,y,d
p,f,,g,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,,e,b,k,k,p,n,w,o,l,,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,,y,g
p,x,y,y,,f,f,c,b,g,e,b,k,k,n,n,w,o,l,,v,d
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,,v,g
p,f,,g,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,,y,p
p,x,y,g,,f,f,c,b,g,e,b,k,k,n,p,w,o,l,,v,p
p,f,,,,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,,g
e,x,y,u,f,n,f,c,n,h,e,?,s,f,w,w,w,o,f,,v,d
e,f,y,b,t,n,f,c,b,e,e,?,s,s,e,e,w,t,e,w,c,w
p,f,y,y,,f,,c,b,h,e,b,k,k,b,p,w,o,l,h,y,d
p,x,,y,,f,f,c,b,,e,b,k,k,n,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,,k,k,p,b,w,o,l,,v,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,d
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,w,,l,h,v,g
p,f,,g,,f,f,c,b,h,e,b,k,k,b,b,w,o,l,,y,g
p,f,y,g,f,f,,c,b,p,e,b,k,k,n,n,w,o,l,,v,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,,v,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,d
p,f,y,y,f,f,f,,b,h,e,b,k,k,n,b,w,o,l,h,,g
p,f,y,,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,,v,g
p,f,,b,t,f,f,c,b,,t,b,s,f,w,w,w,o,p,h,v,g
p,f,s,w,,n,f,c,b,g,e,b,s,s,w,w,w,t,p,r,v,m
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,p
p,f,f,y,,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,p
p,f,,g,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,g
p,x,,y,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d
p,x,f,y,,f,f,,b,g,e,b,k,k,p,n,w,o,l,,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,,y,d
e,f,f,,t,n,f,c,b,u,t,b,s,s,g,g,w,o,p,n,v,d
e,x,,u,f,n,f,c,n,u,e,?,s,f,w,w,w,o,f,h,v,d
p,x,y,g,,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,y,d
p,f,,y,f,f,,c,b,p,e,b,k,k,n,b,w,o,l,,v,g
p,x,,y,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,,l,h,v,d
p,x,y,y,,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,p
p,x,,y,f,f,f,,b,,e,b,k,k,b,p,w,o,l,h,v,d
p,x,y,y,,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,g
p,x,y,g,,f,f,c,b,g,e,b,k,k,p,n,w,o,l,,y,p
p,f,y,g,,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,y,g
p,f,,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,p
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w,g,w,o,p,n,v,d
p,x,y,,f,f,f,,b,h,e,b,k,k,p,p,w,o,l,h,y,d
p,f,f,g,f,f,,,b,g,e,b,k,k,n,b,w,o,l,h,v,d
p,x,,g,f,f,,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p
p,f,y,g,,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,p
p,f,,g,f,f,f,c,b,,e,b,k,k,b,n,w,,l,,y,p
p,f,f,g,,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d
p,f,,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,,v,g
p,f,,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,,v,d
p,x,f,y,f,f,f,,b,h,e,b,k,k,p,p,w,o,l,,y,d
p,x,y,,,f,,c,b,p,e,b,k,k,n,n,w,o,l,,v,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,p
p,x,f,w,,c,f,,n,g,e,b,s,s,w,w,w,o,p,,v,d
p,f,,g,,f,f,c,b,p,e,b,k,k,b,p,w,,l,,y,d
p,x,,y,f,f,f,,b,h,e,b,k,k,p,p,w,o,l,,,p
p,f,,g,f,f,,c,b,p,e,b,k,k,p,p,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,,e,b,k,k,p,n,w,,l,,v,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,,v,d
p,f,y,g,,f,f,c,b,g,e,,k,k,n,b,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,y,p
p,x,,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g
p,f,,y,f,f,,c,b,p,e,b,k,k,n,b,w,,l,,v,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,p
p,x,,y,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,,e,b,k,k,n,b,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,,y,p
p,f,f,y,f,f,f,c,b,g,e,,k,k,b,b,w,o,l,h,y,d
p,x,,y,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,,g
p,f,,g,,f,f,,b,h,e,b,k,k,n,n,w,o,l,h,y,d
p,f,,g,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,,y,d
p,f,f,y,,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,b,w,,l,,v,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,g
p,f,f,y,f,f,f,,b,g,e,b,k,k,p,n,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,w,,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,d
p,f,f,,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,v,d
p,x,y,,,f,f,c,b,g,e,b,k,k,b,p,w,o,l,,v,g
p,x,,,f,y,f,c,n,b,t,?,s,s,p,w,w,o,e,w,v,d
e,f,,b,t,n,f,c,b,w,e,?,s,s,w,w,w,t,e,w,c,w
p,x,,y,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,,v,g
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,,y,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d
p,x,y,,,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,d
p,f,y,g,,f,f,,b,p,e,b,k,k,p,b,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,,e,b,k,k,p,b,w,o,l,,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,p
p,x,,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,v,p
p,f,f,y,,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,g
p,f,,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,,,d
p,f,y,,,f,,c,b,h,e,b,k,k,p,b,w,o,l,h,v,p
p,f,y,g,,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,,y,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,v,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,p
p,x,f,g,,c,f,c,n,u,e,b,s,s,w,w,w,o,p,k,s,d
p,f,s,b,t,f,f,c,b,w,t,b,f,f,w,w,w,,p,,,g
e,f,f,e,t,n,f,c,b,,t,b,s,s,g,w,w,o,p,k,v,d
p,x,,y,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,,v,g
e,f,f,g,t,n,f,c,b,u,t,b,s,s,p,w,w,o,p,k,v,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,,y,d
p,x,,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,,v,p
p,f,,y,f,f,f,,b,p,e,b,k,k,n,p,w,o,l,,y,p
p,x,f,y,,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,p
p,x,,y,f,f,f,,b,h,e,b,k,k,b,b,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,,v,g
p,f,s,w,t,f,f,c,b,w,t,b,s,f,w,w,w,o,p,,s,u
p,x,,g,,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,,y,p
p,x,,g,,f,f,c,b,p,e,b,k,k,p,p,w,o,l,,v,p
p,x,,y,,f,f,,b,p,e,b,k,k,n,b,w,o,l,h,v,d
e,f,y,u,,n,f,c,n,h,e,?,s,f,w,w,w,o,f,h,v,d
p,f,f,y,,f,f,c,b,h,e,b,k,k,b,b,w,o,l,,y,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g
p,x,,y,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,,y,g
p,f,f,g,f,f,,c,b,g,e,b,k,k,b,n,w,o,l,h,y,g
e,f,y,n,t,n,f,,b,n,t,b,s,s,p,p,w,o,p,n,y,d
p,x,f,y,f,f,f,,b,h,e,b,k,k,p,n,w,o,l,h,v,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,d
p,x,y,g,,f,f,c,b,h,e,b,k,k,n,b,w,o,l,,y,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,,y,g
p,x,f,y,,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,v,d
p,x,,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,v,p
p,f,y,g,f,f,,c,b,g,e,b,k,k,n,p,w,o,l,,v,g
p,x,s,,t,f,f,c,b,h,t,b,f,f,w,w,w,o,p,,s,u
e,f,y,e,,n,f,c,b,w,e,?,s,s,w,w,w,t,e,w,c,w
e,x,,u,f,n,f,c,n,w,e,?,s,f,w,w,w,o,f,h,y,d
p,x,,y,,f,f,c,b,p,e,b,k,k,b,n,w,o,l,,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,,y,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,p
p,f,,g,f,f,f,c,b,,e,b,k,k,p,n,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,,y,p
p,f,f,g,f,f,f,,b,h,e,b,k,k,b,n,w,o,l,h,y,g
p,f,,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,y,g
p,x,,,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,,y,p
p,f,,g,,f,f,c,b,g,e,b,k,k,n,b,w,o,l,,y,p
e,f,s,,,n,f,,b,w,e,?,s,s,w,e,w,t,e,w,c,w
p,f,,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,,y,p
p,x,,y,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,,y,p
p,x,y,g,f,f,f,c,b,,e,b,k,k,n,b,w,o,l,,y,p
p,f,,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,v,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d
p,f,,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,,y,d
p,f,,y,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,,p
p,x,,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g
p,x,,g,,f,f,c,b,g,e,b,k,k,b,n,w,o,l,,y,d
p,f,f,y,,f,f,c,b,g,e,b,k,k,n,p,w,o,l,,y,p
p,f,,,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,g
p,f,f,,,f,,c,b,h,e,b,k,k,b,b,w,o,l,,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,,v,d
