class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,w,,l,h,,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,w,,l,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,,h,,d
p,f,y,g,,f,f,c,b,h,e,b,k,k,p,p,w,,l,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,,n,w,,,h,y,p
e,x,y,u,f,n,f,c,n,h,e,?,s,f,w,w,w,o,f,h,y,d
p,x,f,g,,f,f,c,b,g,e,b,k,k,n,n,w,,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,,p,w,o,l,h,,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,,n,w,,l,h,,g
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,v,g
p,f,f,y,f,f,f,c,,h,e,b,k,k,b,b,w,o,l,h,v,g
p,f,f,g,f,,f,c,b,h,e,b,k,k,p,b,w,,l,h,v,g
p,f,y,g,,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,h,e,b,,k,b,n,w,o,l,h,v,g
p,f,f,y,f,f,f,c,,h,e,,k,k,b,n,w,o,,h,y,d
p,f,y,y,f,,f,c,b,h,e,b,k,k,,n,w,,l,h,v,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,,,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,b,w,,,h,y,d
e,f,f,e,,n,f,c,b,u,t,b,s,s,g,w,w,o,p,n,y,d
p,f,s,b,t,f,f,c,b,h,t,b,s,f,w,w,w,o,p,h,v,u
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,d
p,f,f,g,f,,f,c,b,h,e,b,k,k,p,p,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,p,e,,k,k,p,b,w,o,l,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,d
e,f,y,n,t,n,f,c,b,u,t,b,s,s,w,g,w,o,p,k,v,d
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,,h,y,g
e,x,s,b,t,,f,c,,e,e,,s,s,w,w,w,t,e,w,c,w
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,w,o,,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,,k,p,b,w,o,l,h,,d
p,x,y,y,,,f,c,b,h,e,b,k,k,p,n,w,o,,h,,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,v,p
e,f,f,e,t,n,f,c,b,n,t,b,s,s,g,g,w,,p,k,,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,w,,,h,v,g
p,x,y,y,f,,f,c,b,h,e,b,k,k,n,n,w,o,l,h,v,d
p,x,f,y,f,,f,c,,p,e,b,k,k,,b,w,o,l,h,v,g
p,x,y,n,f,y,f,c,n,b,t,?,k,s,,p,w,o,e,w,,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,n,w,,l,h,,p
p,f,f,y,f,,f,c,b,g,e,b,k,k,n,b,w,,l,h,,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,v,p
p,f,y,g,,f,f,c,b,h,e,,k,k,b,b,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b,n,w,,l,h,v,d
p,f,f,g,f,,f,c,b,g,e,b,k,k,b,n,w,,,h,v,g
p,x,s,g,f,,f,c,n,p,e,b,s,s,w,w,w,o,,k,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,,p,w,o,,h,y,g
p,f,s,g,t,f,f,c,b,h,t,b,f,f,w,w,w,o,p,h,s,u
p,x,y,g,,f,f,c,b,p,e,b,k,k,n,n,w,,,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,,b,w,o,l,h,y,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,,b,w,o,l,h,,d
e,f,y,g,t,n,f,c,b,u,t,b,s,s,p,g,w,o,p,k,y,d
p,f,f,g,f,,f,c,b,g,e,b,k,k,,n,w,o,l,h,y,d
p,f,y,y,f,f,f,c,b,h,e,b,k,k,,p,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,p
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,
p,x,y,g,f,,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,w,,l,h,y,p
e,f,y,n,,n,f,c,b,n,t,b,s,s,g,g,w,o,,n,v,d
p,x,y,g,f,f,f,c,,g,e,b,k,k,n,n,w,o,,h,y,g
p,f,f,y,,f,f,c,,g,e,b,k,k,b,p,w,o,,h,v,g
p,x,y,g,f,,f,,b,p,e,b,k,k,p,n,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,p,w,,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,w,,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,,b,w,o,l,h,y,g
p,x,y,y,,f,f,c,b,h,e,b,k,k,b,n,w,,l,h,y,g
e,k,y,b,,,f,c,b,e,e,?,s,s,,e,w,,,w,c,w
p,x,y,y,f,f,f,c,b,p,e,b,,k,b,b,w,,,h,,p
p,x,y,n,f,,f,c,n,b,t,?,s,k,p,w,w,o,e,w,v,d
p,f,y,g,f,,f,c,b,p,e,b,k,k,n,n,w,,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,n,w,o,l,h,y,p
p,f,y,y,,f,f,c,b,h,e,b,k,k,,b,w,o,l,h,v,g
p,f,y,g,f,f,f,c,,g,e,b,k,k,p,p,w,o,l,h,v,d
p,f,f,g,,f,f,c,b,h,e,b,k,k,b,p,w,,l,h,y,g
p,f,y,y,f,,f,c,b,h,e,b,k,k,,n,w,o,,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,d
p,x,s,w,t,f,f,c,b,p,t,b,f,f,w,w,w,o,p,h,v,u
p,x,y,y,f,f,f,c,b,g,e,b,k,k,,b,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,,h,y,p
p,x,f,y,f,f,f,c,b,p,e,,k,k,p,n,w,o,l,h,y,g
p,x,y,y,f,,f,c,b,g,e,b,k,k,n,b,w,o,,h,v,p
p,f,y,y,f,f,f,c,b,h,e,b,,k,b,n,w,o,l,h,v,g
p,x,y,y,f,,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,,n,w,o,l,h,v,p
p,f,y,g,f,f,f,,b,p,e,b,k,k,,n,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,,b,w,o,,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,w,,l,h,v,p
e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,p,w,o,p,k,y,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,,p,w,,,h,v,d
p,x,y,g,,f,f,c,b,g,e,b,k,k,,n,w,,l,h,,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,g
p,f,y,g,f,,f,c,b,g,e,b,k,k,,b,w,o,l,h,v,g
p,x,y,y,,f,f,,b,g,e,b,k,k,,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,,h,,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,p,w,,l,h,v,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,,n,w,o,,h,v,d
p,x,f,y,,,f,c,b,h,e,b,k,k,n,n,w,o,,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,y,d
e,f,f,c,f,n,f,w,n,w,e,b,s,f,w,n,w,,,w,v,l
p,f,y,g,f,f,f,c,b,h,e,b,k,k,,b,w,,l,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,w,,l,h,y,p
p,f,f,y,,n,f,c,n,w,e,?,k,y,w,y,w,,e,w,v,d
p,f,f,y,f,,f,c,b,h,e,b,k,k,p,b,w,o,l,h,y,p
p,x,s,g,t,f,f,c,b,p,t,b,f,s,w,w,w,o,p,h,v,g
e,f,s,n,t,n,f,c,b,e,e,?,s,s,w,w,w,t,e,w,c,w
p,x,y,n,f,,f,c,n,b,t,?,,k,p,p,w,,e,w,,p
p,x,s,g,,c,f,w,n,u,e,,s,s,w,w,w,,p,k,v,d
p,x,f,y,f,,f,c,b,g,e,b,k,k,n,n,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,h,e,,k,k,b,n,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,,k,,b,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,b,w,,l,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,d
p,f,y,g,f,f,f,,b,g,e,b,k,k,p,p,w,o,l,h,y,d
p,f,y,g,f,,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,,n,w,,,h,,g
p,x,f,y,f,,f,c,b,p,e,b,,k,b,b,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,p,w,o,,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,w,,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,,k,k,n,n,w,o,l,h,v,p
p,f,f,y,f,f,f,,b,h,e,b,k,k,b,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,g
p,x,y,g,,,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,d
e,x,s,b,t,n,f,c,b,w,e,?,s,s,e,w,w,t,e,w,c,w
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,n,w,o,,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,w,,l,h,v,d
p,x,y,n,f,s,f,c,n,b,t,?,s,s,p,p,w,o,e,w,v,l
p,x,y,g,f,,f,c,b,g,e,b,k,k,,b,w,,,h,y,d
p,f,y,g,f,,f,c,b,h,e,b,k,k,,b,w,o,l,h,v,p
p,f,y,g,f,f,f,,b,p,e,b,k,k,p,n,w,o,l,h,y,d
p,f,f,y,f,,f,c,b,g,e,b,k,k,b,p,w,o,l,h,y,g
p,x,y,y,f,,f,c,,g,e,b,k,k,n,n,w,,l,h,,d
p,x,f,y,f,,f,c,b,h,e,b,,k,p,b,w,,l,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,,n,w,,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,,k,n,p,w,o,l,h,v,p
p,f,f,y,f,,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,,p,w,o,l,h,y,g
e,x,y,u,f,n,f,c,n,h,e,?,s,f,w,w,w,o,,h,v,d
e,f,y,b,t,n,f,c,b,e,e,?,s,s,e,e,w,,,w,c,w
p,f,y,y,f,,f,c,b,h,e,b,k,k,b,p,w,o,l,h,y,d
p,x,y,y,,,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,,h,,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,,h,y,d
p,f,y,g,f,,f,c,b,h,e,b,k,k,n,n,w,o,,h,v,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,w,o,l,h,v,g
p,x,f,y,f,f,f,c,,g,e,b,,k,p,n,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,v,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,d
p,f,y,y,f,f,f,c,b,h,e,,k,k,n,b,w,o,l,h,v,g
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,,h,e,b,k,k,,p,w,,l,h,v,g
p,f,s,b,t,f,f,c,b,w,t,,s,f,,w,w,o,p,h,v,g
p,f,s,w,t,,f,c,b,g,e,b,s,s,w,w,w,t,,r,,m
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,p
p,f,f,y,f,,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,w,,l,h,,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p
p,x,f,y,,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,,d
e,f,f,g,t,n,f,c,b,u,t,b,s,s,g,g,w,,p,n,v,d
e,x,y,u,f,n,f,c,n,u,e,?,s,f,w,w,w,o,f,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,w,,l,h,y,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,,b,w,o,l,h,v,d
p,f,y,g,f,,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,w,,l,h,v,d
p,x,y,y,,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,y,p
p,f,f,y,f,f,f,,b,h,e,b,k,k,n,n,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,w,o,,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,,p,w,,l,h,y,p
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w,g,w,,p,n,v,
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,p
p,f,f,g,f,f,f,c,b,p,e,b,,k,b,n,w,o,,h,y,p
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,v,g
p,f,y,g,f,,f,c,b,h,e,b,k,k,p,n,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,p,w,,l,h,y,d
p,x,y,g,,f,f,c,b,p,e,b,k,k,n,n,w,o,,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,n,w,o,l,h,y,p
p,x,f,w,f,c,f,c,n,g,e,b,s,s,w,w,w,o,p,n,v,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d
p,x,f,y,,f,f,c,,h,e,b,k,k,p,p,w,o,l,h,v,p
p,f,y,g,,f,f,c,b,p,e,b,,k,p,p,w,o,l,h,v,d
p,x,f,y,,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,h,e,,k,k,p,n,w,o,,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,w,o,l,h,v,g
p,f,y,y,f,,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,g
p,f,f,y,f,f,f,,b,h,e,b,k,k,,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,b,w,,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,w,o,,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,,b,w,o,l,h,y,d
p,x,f,y,,f,f,c,b,p,e,b,k,k,,b,w,o,l,h,,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,,n,w,,l,h,v,g
p,f,f,g,f,f,f,c,,p,e,b,k,k,b,b,w,,l,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,,n,w,o,,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,h,e,,k,k,b,b,w,,l,h,v,d
p,x,y,y,f,,f,c,b,g,e,b,,k,b,p,w,,l,h,v,g
p,x,y,n,f,,f,,n,b,t,?,s,s,p,w,w,,e,w,v,d
e,f,y,b,,n,f,c,b,w,e,?,s,s,w,w,w,t,e,w,c,w
p,x,f,y,f,f,f,,b,h,e,b,k,k,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,,h,e,b,k,k,b,b,w,,,h,y,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,w,,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,w,,l,h,y,
p,f,y,g,f,,f,c,b,p,e,b,k,k,p,b,w,,l,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,b,w,o,l,h,y,d
p,f,f,g,f,,f,c,b,p,e,,k,k,p,b,w,o,,h,v,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,,n,w,,l,h,,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,w,,l,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,w,o,l,h,,d
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,b,w,,l,h,v,p
p,f,y,g,f,,f,c,b,h,e,b,k,k,n,b,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,,b,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,v,d
p,f,f,g,f,,f,c,b,h,e,b,k,k,p,b,w,,l,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,w,o,l,h,v,p
p,x,f,g,f,c,f,c,n,u,e,b,s,s,w,w,w,,p,k,s,d
p,f,s,b,t,f,f,c,b,w,t,b,f,f,w,w,w,o,p,h,v,g
e,f,f,e,t,n,f,c,b,w,t,b,,s,g,w,w,o,p,k,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,n,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,v,g
e,f,f,g,,n,f,c,b,u,t,b,s,s,p,w,w,o,,k,v,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,,k,k,p,b,w,o,l,h,v,p
p,f,f,y,,f,f,c,,p,e,b,k,k,,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,,p,w,,l,h,v,p
p,x,f,y,,f,f,c,b,h,e,b,k,k,b,b,w,o,l,h,y,d
p,x,y,g,,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,v,g
p,f,s,w,t,f,f,c,b,w,t,b,s,f,w,w,w,o,p,h,s,u
p,x,y,g,f,f,f,c,b,p,e,b,k,k,,n,w,,l,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,,k,b,n,w,,l,h,,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,w,,l,h,y,p
p,x,y,g,f,,f,c,b,p,e,b,k,k,p,p,w,o,l,h,v,p
p,x,f,y,f,,f,c,b,p,e,b,k,k,n,b,w,o,l,h,v,d
e,f,y,u,f,n,f,c,n,h,e,?,s,f,w,w,w,o,f,h,v,d
p,f,f,y,f,,f,c,b,h,e,b,k,k,,b,w,,l,h,,d
p,f,y,g,f,,f,c,b,p,e,b,k,k,b,b,w,,,h,,g
p,x,y,y,,f,f,c,b,h,e,b,k,k,,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,,n,w,o,l,h,y,g
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p,p,w,,p,n,y,d
p,x,f,y,f,,f,,b,h,e,b,k,k,,n,w,o,l,h,v,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,w,o,l,h,y,d
p,x,y,g,,,f,c,b,h,e,b,k,k,,b,w,o,l,h,y,p
p,f,f,y,,f,f,c,b,p,e,b,k,k,n,n,w,o,,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,b,w,o,,h,v,d
p,x,y,y,f,f,f,c,,g,e,b,k,k,b,n,w,,,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,,n,w,o,,h,,p
p,f,y,g,f,,f,c,b,g,e,b,k,k,n,p,w,,l,h,v,g
p,x,s,w,t,f,f,c,b,h,t,b,f,f,w,w,w,,,h,s,u
e,f,y,e,t,n,f,c,b,w,e,?,s,s,w,w,w,t,e,w,c,w
e,x,y,u,f,n,f,c,n,w,e,?,s,f,w,w,w,,f,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,n,w,,l,h,v,g
p,x,y,g,f,,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,d
p,x,f,y,f,f,f,c,,p,e,b,k,k,p,p,w,o,l,h,y,p
p,f,f,g,,f,f,c,b,h,e,b,k,k,p,n,w,,l,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,,k,,b,w,o,l,h,y,p
p,f,f,g,,f,f,c,b,h,e,,k,k,b,n,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,n,w,,l,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,w,o,l,h,,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,o,l,h,y,p
e,f,s,p,t,,f,c,b,w,e,?,s,s,w,e,w,t,e,w,c,w
p,f,f,g,f,f,f,c,b,h,e,b,k,k,,n,w,o,l,h,y,p
p,x,y,y,f,,f,c,b,g,e,b,,k,b,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,b,w,,l,h,y,p
p,f,f,y,f,,f,c,b,g,e,b,k,k,b,n,w,o,l,h,v,g
p,x,f,y,,f,f,c,b,p,e,b,k,k,p,n,w,,l,h,y,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,,b,w,,l,h,y,d
p,f,y,y,f,,f,c,b,g,e,b,k,k,,p,w,o,,h,y,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,w,o,,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,p
p,f,f,g,,f,f,c,b,p,e,b,k,k,,n,w,o,l,h,y,d
p,x,y,g,f,,f,c,,h,e,b,k,k,b,n,w,o,,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,p,w,o,,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,p,w,o,l,h,y,g
p,f,f,g,f,,f,c,,h,e,b,k,k,b,b,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,w,,l,h,y,g
p,f,f,g,f,f,f,,b,p,e,b,k,k,p,n,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,w,o,,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,w,o,l,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,,p,w,o,l,h,v,p
e,f,y,n,,n,f,c,b,n,t,b,s,s,w,g,w,o,p,n,y,d
p,f,f,g,,f,f,c,b,h,e,b,,k,p,b,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,,n,w,o,,h,y,p
p,x,s,g,t,f,f,c,b,h,t,b,,f,w,w,w,o,,h,s,g
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,w,,,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,,p,w,o,l,h,v,p
p,x,f,w,f,c,f,c,n,g,e,b,s,s,,w,w,o,p,k,s,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,p,w,o,l,h,y,d
p,f,s,b,t,f,f,c,b,h,t,b,f,s,w,w,w,o,p,h,s,u
p,x,y,y,f,f,f,c,b,h,e,b,k,k,,b,w,,l,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,,p,w,o,l,h,y,d
p,f,f,y,,f,f,c,b,g,e,b,k,k,b,b,w,o,l,h,y,g
p,f,s,p,t,n,f,c,b,w,e,b,s,s,,w,w,,p,r,v,g
p,f,s,b,t,f,f,c,b,p,t,b,f,f,w,w,w,o,p,h,,u
p,x,y,g,f,f,f,c,,g,e,b,k,k,b,b,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,b,w,,l,h,y,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,w,,l,h,v,g
p,f,f,g,f,,f,c,b,g,e,b,k,k,p,n,w,o,l,h,y,p
