class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,f,y,n,t,n,f,c,,,t,b,s,,p,p,w,o,p,n,,d
e,x,y,g,t,n,f,c,b,p,t,b,s,s,p,,,o,,n,y,d
e,x,y,n,t,n,f,c,b,w,t,b,s,,g,,w,o,p,k,,d
p,x,f,g,f,f,f,c,b,p,e,b,k,k,b,b,,o,l,h,v,d
p,x,s,w,f,c,f,w,n,g,e,b,s,s,w,w,w,o,p,n,v,d
p,f,f,y,f,f,f,c,b,g,e,b,k,,n,,w,o,l,h,v,p
e,f,y,n,t,n,f,c,b,,t,,s,,p,g,w,o,p,n,,d
e,f,y,,t,n,f,c,b,,t,b,s,s,p,g,w,o,p,k,,d
e,f,f,e,t,n,f,c,b,u,,b,s,,p,g,w,o,p,n,,d
e,f,f,e,t,n,f,c,b,,,b,s,,p,,w,o,p,n,y,d
e,f,y,e,t,n,f,c,b,w,,b,s,s,g,,,o,p,n,v,d
e,f,y,,t,n,f,c,b,,t,,s,,g,g,w,o,p,k,,d
e,f,y,,t,n,f,c,b,,,b,s,s,w,g,w,o,p,k,v,d
p,x,y,g,f,f,f,c,,,e,b,k,,n,,,o,l,h,,g
e,f,y,e,t,n,f,c,b,,,,s,s,p,p,w,o,,n,,d
e,f,y,n,t,n,f,c,b,p,t,,s,,w,w,,o,p,n,,d
p,x,f,g,f,f,f,c,,p,e,b,k,,p,,w,o,l,h,v,d
p,x,f,,f,c,f,w,n,p,,,s,,w,,w,o,p,k,s,d
p,x,f,,f,c,f,w,n,,e,,s,,w,,w,o,p,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,s,,w,g,,o,p,n,y,d
p,f,f,y,f,f,f,c,,h,,b,k,,p,,,o,l,h,v,p
p,x,s,g,f,c,f,w,n,n,e,b,s,,w,w,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,,,b,s,,g,w,w,o,,n,v,d
e,f,y,e,t,n,f,c,b,u,,,s,s,w,w,w,o,p,n,,d
e,f,f,,t,n,f,c,b,p,,b,s,s,g,p,,o,p,k,v,d
p,x,f,y,f,f,f,c,,p,e,b,k,k,b,n,w,o,l,h,v,d
e,f,y,n,t,n,f,c,b,,,b,s,,g,g,w,o,,n,,d
e,f,f,e,t,n,f,c,b,,t,b,s,,w,,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,u,,b,s,s,p,w,,o,,n,v,d
p,x,f,y,f,f,f,c,,p,e,b,k,k,p,p,w,o,l,h,,p
p,x,f,g,f,c,f,c,n,,e,b,s,s,w,w,w,o,p,n,v,d
e,f,f,,t,n,f,c,b,u,t,,s,,w,p,w,o,p,k,v,d
p,x,s,g,f,c,f,c,n,,e,b,s,,w,,w,o,p,n,s,d
p,x,f,w,f,c,f,c,,u,,b,s,,w,w,w,o,p,n,,d
p,x,f,g,f,f,f,c,b,h,e,,k,,p,b,w,o,l,h,y,g
e,f,y,,t,n,f,c,b,n,t,b,s,s,w,p,w,o,p,n,v,d
e,f,f,,t,n,f,c,b,n,t,b,s,s,g,g,w,o,p,k,,d
p,f,f,y,f,f,f,c,,,,,k,,b,,w,o,l,h,,p
e,f,f,e,t,n,f,c,b,,,,s,,g,w,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,w,t,,s,,w,,,o,p,n,v,d
e,f,f,g,t,n,f,c,b,u,t,,s,s,p,w,w,o,p,n,v,d
e,f,y,e,t,n,f,c,,n,t,b,s,s,g,w,w,o,p,n,,d
e,f,f,,t,n,f,c,b,,,b,s,,w,p,w,o,,k,v,d
e,f,y,n,t,n,f,c,b,,t,b,s,,w,,w,o,p,k,y,d
e,f,y,,t,n,f,c,b,w,,b,s,,p,w,,o,p,k,v,d
e,f,y,n,t,n,f,c,b,,,b,s,s,g,g,,o,p,n,v,d
e,f,f,e,t,n,f,c,b,,t,b,s,,p,,w,o,,n,,d
e,f,y,e,t,n,f,c,b,,,,s,s,w,p,w,o,p,n,,d
e,f,f,,t,n,f,c,b,w,t,b,s,s,w,g,w,o,p,k,,d
e,x,f,g,t,n,f,c,b,,t,b,s,,p,,,o,p,n,,d
e,f,y,,t,n,f,c,b,p,t,b,s,s,w,p,w,o,p,n,,d
e,f,y,n,t,n,f,c,b,,t,b,s,s,g,,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,,t,b,s,,g,w,w,o,,k,y,d
e,f,f,n,t,n,f,c,,p,,b,s,,w,p,w,o,p,k,,d
p,x,f,g,f,f,f,c,,h,e,b,k,k,n,n,w,o,l,h,,p
e,f,y,e,t,n,f,c,b,p,,b,s,,w,,,o,,n,,d
e,x,y,,t,n,f,c,b,n,t,b,s,s,w,g,w,o,p,k,y,d
e,f,y,n,t,n,f,c,b,,,b,s,s,p,,w,o,,n,v,d
e,f,y,n,t,n,f,c,b,,,,s,,g,p,w,o,,k,,d
e,f,y,g,t,n,f,c,b,,t,b,s,,p,,w,o,,n,,d
p,x,f,g,f,f,f,c,b,h,e,b,k,k,p,n,w,o,l,h,,d
e,f,f,,t,n,f,c,b,w,,b,s,s,p,,w,o,,n,,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,p,,w,o,l,h,v,d
e,f,y,g,t,n,f,c,b,u,,,s,,p,p,w,o,p,n,y,d
e,f,y,g,t,n,f,c,b,,,b,s,s,g,g,,o,p,n,,d
e,f,f,,t,n,f,c,b,u,t,b,s,s,p,,w,o,p,k,,d
p,f,f,y,f,f,f,c,,,e,b,k,k,p,,,o,l,h,v,p
e,x,y,n,t,n,f,c,,,t,b,s,s,g,w,,o,,n,,d
e,f,y,g,t,n,f,c,b,,,b,s,s,g,,,o,,n,y,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,v,d
e,f,y,n,t,n,f,c,b,,,b,s,s,g,w,w,o,,k,,d
p,x,f,,f,c,f,w,n,u,e,b,s,s,w,w,w,o,p,k,s,d
e,f,y,e,t,n,f,c,b,w,,b,s,,p,w,w,o,,n,,d
p,x,s,,f,c,f,w,n,,e,b,s,,w,,w,o,p,k,,d
e,f,y,,t,n,f,c,b,n,t,b,s,,w,p,w,o,p,k,v,d
p,x,s,w,f,c,f,c,n,n,e,b,s,s,w,,w,o,p,n,,d
e,f,y,e,t,n,f,c,b,,t,b,s,s,p,,w,o,p,n,y,d
e,f,f,g,t,n,f,c,b,,t,,s,,w,g,w,o,,n,,d
e,f,f,e,t,n,f,c,b,p,,b,s,,p,,w,o,p,k,,d
e,f,y,e,t,n,f,c,b,,,,s,s,g,,,o,,n,,d
p,x,s,,f,c,f,c,n,p,,b,s,,w,,w,o,p,k,,d
e,f,y,e,t,n,f,c,b,n,t,,s,,p,w,w,o,p,k,y,d
e,f,y,,t,n,f,c,b,n,t,,s,,g,g,w,o,,k,v,d
p,x,f,,f,c,f,w,n,n,e,b,s,,w,w,w,o,p,k,v,d
e,f,f,,t,n,f,c,b,,t,,s,s,p,p,w,o,p,k,,d
p,x,s,p,f,c,f,c,n,u,e,,s,s,w,,w,o,p,n,v,d
e,f,f,e,t,n,f,c,b,,t,b,s,s,p,g,w,o,p,k,,d
p,f,f,g,f,f,f,c,,g,e,b,k,k,b,,w,o,l,h,,g
e,f,y,g,t,n,f,c,b,,,b,s,,g,,w,o,,n,y,d
p,x,f,g,f,f,f,c,,h,,,k,,n,p,w,o,l,h,,g
e,,y,,t,n,f,c,b,,,b,s,s,p,p,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,u,t,b,s,s,p,,w,o,,n,v,d
e,f,y,n,t,n,f,c,b,,t,b,s,s,p,p,w,o,p,k,v,d
p,x,s,,f,c,f,w,n,g,e,,s,s,w,,w,o,p,k,,d
p,x,y,g,f,f,f,c,b,h,,b,k,k,n,,w,o,l,h,,p
e,f,f,e,t,n,f,c,b,p,t,,s,s,g,p,w,o,,n,v,d
e,f,f,,t,n,f,c,b,,,b,s,s,w,w,w,o,p,k,,d
e,f,y,g,t,n,f,c,b,,t,b,s,s,w,,,o,p,k,v,d
e,f,y,e,t,n,f,c,b,p,,b,s,s,g,,w,o,p,n,y,d
e,f,y,e,t,n,f,c,b,,t,,s,,w,,w,o,p,k,v,d
e,x,f,g,t,n,f,c,,n,,b,s,,w,p,w,o,p,n,y,d
p,x,f,g,f,f,f,c,b,g,e,b,k,,n,p,w,o,l,h,,d
e,x,y,n,t,n,f,c,b,,t,b,s,s,g,,w,o,,n,,d
e,f,y,e,t,n,f,c,b,,,b,s,,w,,,o,,k,y,d
e,f,f,,t,n,f,c,b,n,,b,s,s,p,w,w,o,,k,y,d
p,x,f,w,f,c,f,c,n,n,e,b,s,s,w,,w,o,p,k,,d
e,f,y,,t,n,f,c,b,,,b,s,s,g,p,w,o,p,k,y,d
e,f,y,g,t,n,f,c,b,,t,b,s,,w,w,w,o,,n,y,d
p,x,f,g,f,f,f,c,,p,e,b,k,k,n,,w,o,l,h,y,g
e,f,y,g,t,n,f,c,,n,,b,s,,p,w,w,o,,n,,d
p,x,s,,f,c,f,w,n,n,e,b,s,,w,,w,o,p,k,,d
e,f,f,e,t,n,f,c,b,n,t,,s,s,p,p,w,o,p,k,v,d
p,x,s,,f,c,f,c,n,n,,b,s,,w,,w,o,p,k,,d
p,x,f,g,f,f,f,c,b,,,b,k,k,p,,,o,l,h,,d
p,x,f,g,f,f,f,c,b,h,,b,k,,b,,w,o,l,h,y,d
e,f,y,g,t,n,f,c,,u,,b,s,s,g,,,o,,n,,d
e,f,y,g,t,n,f,c,b,,,,s,,w,,w,o,,n,,d
e,f,y,,t,n,f,c,,,,b,s,,p,w,,o,p,n,y,d
e,f,y,e,t,n,f,c,b,,t,,s,s,w,g,w,o,p,k,y,d
p,x,f,g,f,f,f,c,,h,e,b,k,,b,,w,o,l,h,v,p
e,f,f,e,t,n,f,c,b,,,,s,s,p,w,w,o,,n,y,d
e,f,f,e,t,n,f,c,,,,,s,,g,p,w,o,p,k,,d
p,x,y,g,f,f,f,c,,g,e,b,k,,n,n,w,o,l,h,,g
e,f,f,,t,n,f,c,b,u,,b,s,,w,,,o,p,k,,d
p,x,f,g,f,c,f,w,n,p,e,b,s,,w,,w,o,p,n,,d
e,f,y,g,t,n,f,c,b,,t,b,s,,g,w,w,o,,k,y,d
e,f,y,e,t,n,f,c,b,w,,b,s,s,g,g,,o,p,n,,d
e,f,y,e,t,n,f,c,b,,,b,s,,p,w,w,o,,n,,d
e,,y,,t,n,f,c,b,w,,b,s,,w,,w,o,,k,y,d
e,x,f,,t,n,f,c,b,n,t,b,s,,w,,,o,,n,y,d
e,f,y,,t,n,f,c,,,,,s,,p,,,o,,k,,d
p,,s,p,f,c,f,c,,p,e,,s,s,w,w,w,o,p,k,s,d
e,,y,n,t,n,f,c,b,,t,b,s,s,w,p,w,o,,n,,d
p,x,f,g,f,f,f,c,,p,e,b,k,,b,,w,o,,h,y,g
e,f,y,,t,n,f,c,b,n,,b,s,,w,p,w,o,,k,v,d
e,f,y,g,t,n,f,c,b,,t,,s,s,g,,,o,,n,,d
e,f,f,e,t,n,f,c,b,,t,b,s,s,p,g,w,o,p,n,v,d
p,x,s,w,f,c,f,w,n,u,e,b,s,,w,,w,o,p,n,v,d
p,x,f,w,f,c,f,w,n,n,e,b,s,s,w,,w,o,p,n,,d
e,x,y,n,t,n,f,c,b,n,t,,s,s,w,,w,o,p,n,v,d
e,f,f,,t,n,f,c,b,w,,b,s,,p,g,w,o,,k,,d
e,f,y,,t,n,f,c,,w,,b,s,,g,,w,o,p,k,v,d
e,x,y,g,t,n,f,c,b,,,b,s,,g,,w,o,,n,y,d
p,,f,,f,f,f,c,b,p,e,,k,k,n,p,w,o,l,h,,d
p,x,f,w,f,c,f,w,n,n,e,b,s,,w,,w,o,p,k,,d
e,f,y,,t,n,f,c,b,,,,s,,w,,w,o,,k,y,d
e,f,f,e,t,n,f,c,b,,t,,s,s,g,g,w,o,p,k,v,d
p,x,f,w,f,c,f,w,n,u,,b,s,,w,,w,o,p,k,,d
p,x,s,,f,c,f,w,n,p,e,b,s,,w,w,w,o,p,k,s,d
e,x,y,e,t,n,f,c,b,,,b,s,,p,p,w,o,p,k,v,d
p,x,f,g,f,f,f,c,,h,e,b,k,,b,,w,o,l,h,v,d
p,x,f,g,f,c,f,c,n,p,e,b,s,,w,w,,o,p,n,,d
p,x,f,g,f,f,f,c,b,h,e,,k,,n,,,o,l,h,v,d
p,x,s,,f,c,f,c,n,n,e,b,s,,w,,w,o,p,n,v,d
e,x,f,g,t,n,f,c,b,,t,b,s,s,p,,w,o,p,k,v,d
p,x,f,p,f,c,f,c,n,u,e,,s,s,w,,,o,p,k,s,d
e,f,f,e,t,n,f,c,b,,,b,s,,g,,w,o,,n,v,d
p,x,s,p,f,c,f,c,n,n,e,b,s,,w,,w,o,,k,v,d
p,x,f,g,f,c,f,w,n,,e,,s,s,w,w,w,o,p,k,s,d
e,f,y,,t,n,f,c,b,,,b,s,s,g,,,o,,k,y,d
p,x,f,,f,c,f,c,n,n,e,b,s,,w,,w,o,p,k,,d
p,x,s,,f,c,f,w,n,,,b,s,s,w,w,w,o,p,k,,d
e,f,y,g,t,n,f,c,b,,,,s,s,w,,w,o,,n,y,d
e,f,y,n,t,n,f,c,b,,t,b,s,,g,w,w,o,p,n,y,d
p,,f,g,f,c,f,w,,,,b,s,s,w,w,,o,p,n,,d
e,f,f,,t,n,f,c,b,,,b,s,s,w,,,o,p,k,,d
p,,s,w,f,c,f,c,n,n,,b,s,,w,,w,o,p,n,s,d
e,f,y,,t,n,f,c,b,w,,b,s,s,g,g,w,o,p,k,v,d
p,x,f,g,f,f,f,c,b,h,,b,k,k,n,b,w,o,l,h,v,d
p,f,y,g,f,f,f,c,,,,b,k,,b,b,w,o,l,h,y,g
e,f,y,g,t,n,f,c,b,,,b,s,,p,g,w,o,p,k,v,d
p,x,f,g,f,f,f,c,b,g,e,b,k,k,n,,w,o,l,h,,g
e,f,y,g,t,n,f,c,b,,t,b,s,,g,,w,o,,n,,d
p,x,f,g,f,f,f,c,,g,e,b,k,,n,n,w,o,l,h,,g
p,f,f,g,f,f,f,c,,,e,,k,,n,,w,o,l,h,y,p
e,f,f,,t,n,f,c,b,n,t,b,s,,w,,w,o,p,k,v,d
e,,f,,t,n,f,c,b,w,,b,s,s,g,,w,o,p,k,v,d
p,x,f,w,f,c,f,c,n,,,,s,,w,w,w,o,p,n,,d
e,f,f,g,t,n,f,c,b,,,b,s,s,w,w,,o,p,n,,d
p,x,f,g,f,f,f,c,,p,e,b,k,k,b,,w,o,,h,,p
p,x,y,y,f,f,f,c,b,h,e,b,k,,n,,w,o,l,h,,d
p,f,y,g,f,f,f,c,,p,e,b,k,k,n,,w,o,l,h,,p
p,x,f,y,f,f,f,c,b,p,,b,k,,p,,w,o,l,h,v,g
p,x,f,w,f,c,f,w,,g,e,b,s,,w,w,w,o,p,n,v,d
p,x,y,,f,f,f,c,b,h,e,b,k,k,b,,w,o,l,h,y,d
p,,y,y,f,f,f,c,b,g,e,b,k,,b,p,w,o,,h,v,d
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n,,,o,l,h,,p
p,,f,,f,f,f,c,b,h,,b,k,k,p,n,w,o,l,h,v,d
p,,f,y,f,f,f,c,b,g,e,b,k,k,n,,,o,l,h,,d
e,f,y,g,t,n,f,c,b,,,,s,s,w,g,w,o,p,k,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,,b,,w,o,l,h,y,g
p,f,f,,f,f,f,c,b,p,e,b,k,,n,,w,o,l,h,y,p
p,f,f,y,f,f,f,c,,g,,b,k,,p,b,w,o,l,h,y,g
e,x,f,g,t,n,f,c,b,,,b,s,s,w,,,o,,k,,d
e,f,y,n,t,n,f,c,b,,,b,s,s,w,g,w,o,p,n,v,d
e,f,y,e,t,n,f,c,b,,,b,s,,w,p,w,o,,n,,d
p,x,y,y,f,f,f,c,,h,,,k,k,n,p,w,o,l,h,,g
p,f,y,g,f,f,f,c,b,g,,b,k,,b,b,w,o,l,h,,g
p,f,y,g,f,f,f,c,b,h,e,,k,,n,b,w,o,l,h,,d
e,f,y,e,t,n,f,c,b,,t,b,s,,p,,w,o,p,k,,d
p,f,y,g,f,f,f,c,,p,e,,k,,n,,w,o,l,h,v,g
e,f,f,,t,n,f,c,,,,b,s,,g,w,w,o,p,k,v,d
e,f,f,g,t,n,f,c,b,,t,b,s,,g,,w,o,,k,v,d
e,f,f,g,t,n,f,c,b,,t,b,s,s,g,p,w,o,,n,,d
p,x,f,g,f,f,f,c,b,p,,b,k,k,b,,w,o,l,h,y,d
p,x,y,y,f,f,f,c,,p,e,b,k,,b,,,o,l,h,,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,n,w,o,l,h,y,g
e,f,y,e,t,n,f,c,b,,,b,s,s,g,,w,o,p,n,v,d
p,x,f,y,f,f,f,c,b,h,e,,k,,p,n,w,o,l,h,,d
p,f,y,g,f,f,f,c,,h,e,b,k,k,p,b,,o,l,h,,p
p,f,f,y,f,f,f,c,,g,,b,k,,p,p,,o,l,h,,g
p,f,y,y,f,f,f,c,b,,,b,k,,p,b,w,o,l,h,,d
p,x,y,g,f,f,f,c,,p,e,b,k,k,n,,,o,l,h,y,p
p,f,f,y,f,f,f,c,,h,e,b,k,k,b,,,o,l,h,v,p
p,x,s,p,f,c,f,c,n,g,e,b,s,,w,w,w,o,p,n,s,d
p,x,y,,f,f,f,c,,p,e,,k,k,n,n,w,o,,h,v,g
e,,f,e,t,n,f,c,b,u,,b,s,s,g,,w,o,p,k,v,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,g,,w,o,,k,y,d
p,x,f,p,f,c,f,c,n,n,e,b,s,s,w,,w,o,p,n,v,d
p,,f,y,f,f,f,c,,h,e,,k,k,b,b,w,o,l,h,v,g
p,f,y,g,f,f,f,c,,p,e,b,k,k,b,p,w,o,l,h,,g
e,x,y,,t,n,f,c,b,,,,s,s,w,p,w,o,p,k,y,d
e,f,f,e,t,n,f,c,,,t,b,s,,w,,w,o,p,n,y,d
p,f,y,g,f,f,f,c,b,p,e,,k,k,b,b,w,o,,h,v,d
e,f,y,g,t,n,f,c,b,u,t,b,s,s,w,g,,o,p,n,,d
p,x,f,y,f,f,f,c,b,g,e,,k,k,n,,w,o,l,h,v,d
p,f,y,g,f,f,f,c,,g,e,b,k,,n,n,,o,l,h,y,g
e,f,f,e,t,n,f,c,b,p,t,b,s,s,g,g,w,o,p,n,v,d
p,x,y,y,f,f,f,c,,h,e,b,k,,n,n,w,o,l,h,v,g
p,f,f,y,f,f,f,c,,g,e,b,k,k,n,b,w,o,l,h,y,g
p,x,y,y,f,f,f,c,b,,e,b,k,,p,p,w,o,l,h,v,g
p,f,f,g,f,f,f,c,,g,e,b,k,,p,b,w,o,l,h,,g
p,x,s,p,f,c,f,w,n,n,e,b,s,s,w,,w,o,p,n,s,d
p,x,f,g,f,c,f,c,n,g,e,b,s,s,w,w,,o,p,k,,d
p,x,y,g,f,f,f,c,b,g,e,b,k,,b,,w,o,l,h,v,p
p,,y,,f,f,f,c,,h,e,b,k,,b,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,,w,o,l,h,v,d
e,f,y,g,t,n,f,c,b,u,,b,s,s,w,,,o,p,n,v,d
p,x,s,g,t,f,f,c,b,w,t,b,f,,w,w,w,o,p,h,,u
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,,w,o,l,h,y,d
e,f,f,g,t,n,f,c,b,w,t,b,s,s,p,p,w,o,p,k,v,d
p,f,f,y,f,f,f,c,b,g,,,k,k,p,b,,o,l,h,y,d
p,x,y,g,f,f,f,c,,h,,,k,k,b,,w,o,l,h,y,p
p,f,f,y,f,f,f,c,,g,e,b,k,,b,b,w,o,,h,v,p
p,,y,g,f,f,f,c,b,h,e,b,k,,b,n,w,o,,h,,g
p,f,y,g,f,f,f,c,b,h,e,b,k,,b,,w,o,,h,,g
p,f,y,y,f,f,f,c,,h,,,k,k,n,,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,,p,,w,o,l,h,y,p
p,x,s,w,f,c,f,c,n,g,,b,s,,w,w,w,o,p,k,v,d
p,,y,g,f,f,f,c,,g,e,,k,,b,,w,o,l,h,v,p
p,x,f,g,f,f,f,c,b,p,,b,k,k,b,b,w,o,l,h,y,p
e,f,y,n,t,n,f,c,b,u,,b,s,,p,p,w,o,p,n,v,d
e,f,f,,t,n,f,c,b,w,,,s,,p,w,,o,p,k,v,d
p,x,f,y,f,f,f,c,,g,e,,k,k,n,,,o,l,h,y,p
p,x,s,p,f,c,f,c,n,u,e,b,s,,w,w,w,o,,n,s,d
p,f,f,,f,f,f,c,b,p,,b,k,,n,,w,o,l,h,,g
p,x,f,g,f,f,f,c,,h,e,,k,k,b,,w,o,l,h,v,g
p,x,s,w,f,c,f,c,n,u,e,b,s,,w,w,w,o,p,k,,d
e,,f,e,t,n,f,c,,,,b,s,,w,p,w,o,p,n,,d
p,f,y,g,f,f,f,c,,p,e,,k,,b,,w,o,,h,v,g
p,x,f,,f,c,f,w,n,p,e,b,s,,w,w,w,o,p,k,v,d
p,f,s,,t,f,f,c,b,p,t,,f,,w,,w,o,,h,,g
p,x,y,y,f,f,f,c,,p,e,b,k,,n,n,w,o,l,h,v,p
e,x,y,b,t,n,f,c,b,,e,,s,s,e,,w,t,e,w,c,w
p,f,f,g,f,f,f,c,,g,,,k,,n,,,o,l,h,,g
p,x,f,g,f,f,f,c,b,p,e,b,k,,p,n,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,k,,n,b,w,o,l,h,y,g
p,f,f,,f,f,f,c,b,h,e,b,k,k,p,,,o,l,h,y,g
e,f,f,g,t,n,f,c,b,,,b,s,s,p,g,,o,p,n,y,d
p,x,f,y,f,f,f,c,b,h,,,k,k,p,p,,o,l,h,,d
p,x,y,g,f,f,f,c,b,h,,b,k,k,p,,w,o,l,h,v,d
p,f,f,,f,f,f,c,,p,,,k,k,n,,w,o,l,h,,g
p,x,f,g,f,c,f,w,n,,e,b,s,,w,w,w,o,p,n,s,d
p,x,f,g,f,c,f,c,n,u,e,b,s,,w,,w,o,p,n,v,d
p,x,y,g,f,f,f,c,,p,e,b,k,,p,n,w,o,l,h,v,g
p,x,s,g,t,f,f,c,b,h,t,b,s,,w,w,w,o,p,h,s,g
p,x,y,g,f,f,f,c,,h,e,b,k,k,p,,,o,l,h,v,g
e,f,y,g,t,n,f,c,b,,,b,s,s,p,g,,o,p,k,,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,,d
e,f,f,,t,n,f,c,b,,,b,s,,p,p,w,o,,k,v,d
p,f,y,g,f,f,f,c,,p,e,b,k,k,p,b,w,o,l,h,,p
e,f,y,,t,n,f,c,b,,t,,s,s,g,,w,o,p,k,v,d
e,f,f,,t,n,f,c,b,w,,b,s,s,g,p,w,o,,k,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,,,o,l,h,,p
p,x,y,g,f,f,f,c,b,,,,k,,b,p,w,o,l,h,y,d
e,f,f,e,t,n,f,c,b,,,b,s,,g,g,w,o,,n,,d
p,f,f,g,f,f,f,c,,p,e,,k,,b,,w,o,l,h,,p
e,f,f,,t,n,f,c,b,,t,b,s,s,p,,w,o,p,k,,d
e,f,y,e,t,n,f,c,,,t,b,s,,w,,w,o,p,k,y,d
e,f,y,e,t,n,f,c,b,,,b,s,,g,,w,o,p,n,,d
p,f,f,,f,f,f,c,,g,e,b,k,,n,n,w,o,l,h,y,p
e,x,f,,t,n,f,c,b,u,,b,s,,g,,,o,p,k,v,d
p,f,y,g,f,f,f,c,,p,e,b,k,,p,b,w,o,l,h,,d
p,x,y,y,f,f,f,c,b,p,e,b,k,,p,n,w,o,l,h,v,p
p,,y,,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,v,d
p,x,f,y,f,f,f,c,,,e,b,k,k,n,,w,o,l,h,,p
p,x,y,y,f,f,f,c,,p,e,,k,k,n,,w,o,l,h,v,d
e,x,f,g,t,n,f,c,b,,t,b,s,s,g,g,,o,,n,v,d
e,,y,g,t,n,f,c,b,,t,,s,s,g,w,w,o,p,n,v,d
p,f,y,g,f,f,f,c,,g,e,b,k,k,b,p,w,o,l,h,v,g
p,f,f,y,f,f,f,c,b,h,e,b,k,,p,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,p,,b,k,k,p,b,w,o,l,h,,p
p,x,y,e,f,y,f,c,,b,t,?,k,s,w,,,o,e,w,v,p
p,x,y,g,f,f,f,c,,h,e,b,k,,n,,w,o,l,h,,p
p,x,y,g,f,f,f,c,,g,e,b,k,k,p,,w,o,l,h,v,g
p,x,s,g,f,c,f,w,n,u,e,b,s,s,w,,w,o,p,n,,d
p,f,f,g,f,f,f,c,,p,e,b,k,k,p,,w,o,l,h,v,g
p,f,s,b,t,f,f,c,,p,,b,s,f,w,w,w,o,p,h,s,g
p,x,y,g,f,f,f,c,b,p,,b,k,,n,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,p,,b,k,k,p,p,,o,l,h,y,d
p,x,s,w,f,c,f,w,n,u,e,b,s,s,w,w,w,o,p,k,,d
p,x,y,y,f,f,f,c,b,,,,k,k,p,,w,o,l,h,,d
e,f,f,e,t,n,f,c,b,,,,s,s,w,p,w,o,p,k,v,d
p,,y,g,f,f,f,c,,h,e,b,k,,p,p,,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,n,,w,o,l,h,,d
p,x,f,y,f,f,f,c,b,p,,,k,k,p,,w,o,l,h,,p
p,f,f,g,f,f,f,c,b,p,,b,k,k,p,,w,o,l,h,,g
p,x,f,y,f,f,f,c,b,h,e,b,k,,n,b,,o,l,h,y,d
e,f,f,g,t,n,f,c,b,,,b,s,,g,,w,o,,k,v,d
p,x,f,g,f,f,f,c,,,e,b,k,,p,p,w,o,l,h,,d
e,f,y,n,t,n,f,c,b,u,,b,s,,w,p,,o,p,n,,d
p,f,y,g,f,f,f,c,b,h,e,b,k,,b,p,w,o,,h,v,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,,w,o,l,h,,d
p,x,s,,f,c,f,w,n,u,,b,s,,w,,w,o,p,k,,d
p,,y,g,f,f,f,c,b,,e,b,k,,n,,,o,l,h,y,d
e,f,y,n,t,n,f,c,b,,t,,s,,g,w,,o,p,k,v,d
p,x,f,,f,c,f,c,n,u,e,b,s,s,w,w,w,o,p,k,s,d
p,x,f,y,f,f,f,c,b,p,,b,k,k,p,,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,,w,o,l,h,y,d
p,x,f,p,f,c,f,w,n,u,e,b,s,s,w,w,w,o,p,n,v,d
p,f,f,y,f,f,f,c,b,,e,,k,k,p,p,w,o,l,h,,d
p,f,f,g,f,f,f,c,,h,e,b,k,k,p,,w,o,l,h,v,p
e,f,y,e,t,n,f,c,b,p,,b,s,s,g,,w,o,p,k,,d
p,x,y,y,f,f,f,c,,g,e,b,k,k,p,,w,o,l,h,v,p
p,f,f,y,f,f,f,c,,,e,b,k,k,b,p,w,o,l,h,v,p
p,x,f,g,f,c,f,c,n,g,e,,s,s,w,w,w,o,p,n,,d
p,x,s,,f,c,f,w,n,u,e,b,s,s,w,,,o,p,k,,d
e,x,f,e,t,n,f,c,b,n,t,b,s,s,w,p,w,o,p,n,v,d
p,x,y,y,f,f,f,c,,h,e,b,k,,b,b,w,o,l,h,,g
