V1,V2,V3,V4,V5,V6,V7
low,low,5more,4,small,,acc
,low,5more,4,small,high,good
low,low,5more,4,,low,
low,low,5more,4,,med,good
,low,5more,4,med,high,vgood
low,low,5more,4,big,low,unacc
,low,5more,4,big,med,good
low,low,5more,4,big,high,vgood
low,low,5more,more,small,low,unacc
low,low,5more,more,small,med,acc
low,low,5more,more,small,high,good
low,low,5more,more,med,low,unacc
low,low,5more,more,med,med,good
low,low,5more,more,med,high,vgood
,low,5more,more,,low,unacc
,low,5more,more,big,med,good
low,low,5more,more,big,high,vgood
